,"Bruhat Bengaluru Mahanagara Palike
Works Bill Public View
",,,,,,,,,,,,,,,,,,,,,,,,,,
84,84,174-18-000020,24-Jul-2018,20-Sep-2018,"Improvements of Park in 22nd main, 21st Cross HSR 2nd Sector at Ward No. 174",174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,"P3250 Special Development works at ward  Ward No.29 Rs.4 Cr, Ward 103,183,161,174,057,027 Rs.1 Cr each, Ward No.052,050,051,170,169,178 Each ward Rs.50.00 Lakhs, Bengaluru South Constituency Rs.2.00 Cr, Ward No 103,Rs.13.00 Cr, Ward No.171 Rs.20.00 Cr, Ward No.19 Rs.8 Cr. Ward No.104 Rs.5 Cr Each",B K SURESH,9999999999,,First and Final,000036,24-Jul-2018,000052,19-Dec-2018,000050,22-Dec-2018,,           ,000018 / 04-May-2021 in RTGS,3870951,Thirty Eight Lakh Seventy  Thousand Nine Hundred Fifty One,380953,Three Lakh Eighty  Thousand Nine Hundred Fifty Three,3489998,Thirty Four Lakh Eighty Nine Thousand Nine Hundred Ninety Eight
85,85,174-18-000017,24-Jul-2018,28-Sep-2018,Improvements of Playground (Open Gym) in 19th main road HSR 2nd Sector at t ward no 174,174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,"P3250 Special Development works at ward  Ward No.29 Rs.4 Cr, Ward 103,183,161,174,057,027 Rs.1 Cr each, Ward No.052,050,051,170,169,178 Each ward Rs.50.00 Lakhs, Bengaluru South Constituency Rs.2.00 Cr, Ward No 103,Rs.13.00 Cr, Ward No.171 Rs.20.00 Cr, Ward No.19 Rs.8 Cr. Ward No.104 Rs.5 Cr Each",VIJAY KUMAR A,9999999999,,Running,000037,24-Jul-2018,000029,14-Nov-2018,000045,29-Nov-2018,004914,10-Mar-2021,000296 / 16-Mar-2021 in RTGS,1483574,Fourteen Lakh Eighty Three Thousand Five Hundred Seventy Four,143396,One Lakh Fourty Three Thousand Three Hundred Ninety Six,1340178,Thirteen Lakh Fourty  Thousand One Hundred Seventy Eight
86,86,174-17-000003,01-Nov-2020,28-Feb-2021,Annual Operation and Maintenance of street in outer ring Road (Central Silk Board to ibbalur fly over) of Bommanahalli zone,174 HSR Layout,Executive Engineer Electrical Division Bomanahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s Sri Krishna Electricals,8310719759,,Final,000071,02-Jun-2018,000027,22-Jul-2021,000021,29-Jul-2021,,           ,000246 / 13-Oct-2021 in RTGS,131469,One Lakh Thirty One Thousand Four Hundred Sixty Nine,19149,Nineteen Thousand One Hundred Fourty Nine,112320,One Lakh Twelve Thousand Three Hundred Twenty 
87,87,174-17-000003,15-Jun-2020,31-Oct-2020,Annual Operation and Maintenance of street in outer ring Road (Central Silk Board to ibbalur fly over) of Bommanahalli zone,174 HSR Layout,Executive Engineer Electrical Division Bomanahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s Sri Krishna Electricals,8310719759,,Running,000071,02-Jun-2018,000066,02-Jan-2021,000067,04-Jan-2021,,           ,000032 / 15-May-2021 in RTGS,219114,Two Lakh Nineteen Thousand One Hundred Fourteen,31715,Thirty One Thousand Seven Hundred Fifteen,187399,One Lakh Eighty Seven Thousand Three Hundred Ninety Nine
88,88,174-17-000003,01-May-2020,31-May-2020,Annual Operation and Maintenance of street in outer ring Road (Central Silk Board to ibbalur fly over) of Bommanahalli zone,174 HSR Layout,Executive Engineer Electrical Division Bomanahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s Sri Krishna Electricals,8310719759,,Running,000071,02-Jun-2018,000038,08-Jun-2020,000043,01-Jul-2020,001687,08-Jul-2020,000156 / 14-Jul-2020 in RTGS,248307,Two Lakh Fourty Eight Thousand Three Hundred Seven,30103,Thirty  Thousand One Hundred Three,218204,Two Lakh Eighteen Thousand Two Hundred Four
89,89,174-17-000003,01-Nov-2019,30-Apr-2020,Annual Operation and Maintenance of street in outer ring Road (Central Silk Board to ibbalur fly over) of Bommanahalli zone,174 HSR Layout,Executive Engineer Electrical Division Bomanahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s Sri Krishna Electricals,8310719759,,Running,000071,02-Jun-2018,000022,30-May-2020,000036,07-Jun-2020,001651,07-Jul-2020,000156 / 14-Jul-2020 in RTGS,262937,Two Lakh Sixty Two Thousand Nine Hundred Thirty Seven,41900,Fourty One Thousand Nine Hundred ,221037,Two Lakh Twenty One Thousand Thirty Seven
90,90,174-17-000003,01-Jun-2019,31-Oct-2019,Annual Operation and Maintenance of street in outer ring Road (Central Silk Board to ibbalur fly over) of Bommanahalli zone,174 HSR Layout,Executive Engineer Electrical Division Bomanahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s Sri Krishna Electricals,8310719759,,Running,000071,02-Jun-2018,000058,02-Jan-2020,000056,02-Jan-2020,000465,28-May-2020,000056 / 02-Jun-2020 in RTGS,219115,Two Lakh Nineteen Thousand One Hundred Fifteen,37792,Thirty Seven Thousand Seven Hundred Ninety Two,181323,One Lakh Eighty One Thousand Three Hundred Twenty Three
91,91,174-17-000003,01-Jan-2019,31-May-2019,Annual Operation and Maintenance of street in outer ring Road (Central Silk Board to ibbalur fly over) of Bommanahalli zone,174 HSR Layout,Executive Engineer Electrical Division Bomanahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s Sri Krishna Electricals,8310719759,,Running,000071,02-Jun-2018,000019,20-Jun-2019,000018,20-Jun-2019,003578,17-Jul-2019,000115 / 18-Jul-2019 in RTGS,219114,Two Lakh Nineteen Thousand One Hundred Fourteen,35392,Thirty Five Thousand Three Hundred Ninety Two,183722,One Lakh Eighty Three Thousand Seven Hundred Twenty Two
92,92,174-17-000003,01-Jul-2018,31-Dec-2018,Annual Operation and Maintenance of street in outer ring Road (Central Silk Board to ibbalur fly over) of Bommanahalli zone,174 HSR Layout,Executive Engineer Electrical Division Bomanahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s Sri Krishna Electricals,8310719759,,Running,000071,02-Jun-2018,000098,26-Feb-2019,000100,26-Feb-2019,001849,21-May-2019,000055 / 21-May-2019 in RTGS,262938,Two Lakh Sixty Two Thousand Nine Hundred Thirty Eight,40903,Fourty  Thousand Nine Hundred Three,222035,Two Lakh Twenty Two Thousand Thirty Five
93,93,174-17-000003,01-Feb-2018,30-Jun-2018,Annual Operation and Maintenance of street in outer ring Road (Central Silk Board to ibbalur fly over) of Bommanahalli zone,174 HSR Layout,Executive Engineer Electrical Division Bomanahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s Sri Krishna Electricals,8310719759,,Running,000071,02-Jun-2018,000017,18-Jul-2018,000019,18-Jul-2018,001088,26-Apr-2019,000032 / 27-Apr-2019 in RTGS,227884,Two Lakh Twenty Seven Thousand Eight Hundred Eighty Four,32180,Thirty Two Thousand One Hundred Eighty ,195704,One Lakh Ninety Five Thousand Seven Hundred Four
94,94,174-17-000003,01-Feb-2017,31-Jan-2018,Annual Operation and Maintenance of street in outer ring Road (Central Silk Board to ibbalur fly over) of Bommanahalli zone,174 HSR Layout,Executive Engineer Electrical Division Bomanahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s Sri Krishna Electricals,8310719759,,Running,000071,02-Jun-2018,000016,18-Jul-2018,000018,18-Jul-2018,001087,26-Apr-2019,000032 / 27-Apr-2019 in RTGS,546921,Five Lakh Fourty Six Thousand Nine Hundred Twenty One,73960,Seventy Three Thousand Nine Hundred Sixty ,472961,Four Lakh Seventy Two Thousand Nine Hundred Sixty One
95,95,174-18-000028,30-May-2018,30-Jun-2018,"Pothole filling in ward no 174, HSR layout",174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P1771 Zone Works - POW Works,K C KRISHNA REDDY,9844021711,,First and Final,000008,30-May-2018,000039,18-Aug-2018,000104,18-Aug-2018,000150,19-May-2020,000042 / 29-May-2020 in RTGS,2979789,Twenty Nine Lakh Seventy Nine Thousand Seven Hundred Eighty Nine,257154,Two Lakh Fifty Seven Thousand One Hundred Fifty Four,2722635,Twenty Seven Lakh Twenty Two Thousand Six Hundred Thirty Five
96,96,174-18-000031,24-Mar-2018,29-Jul-2019,"Improvemens of drain and road in 3rd sector, ward no 174 HSR layout",174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P1771 Zone Works - POW Works,ROOPESH KUMAR H N,9945908088,,Running,000007,22-May-2018,000122,05-Mar-2020,000271,05-Mar-2020,,           ,000104 / 16-May-2022 in RTGS,1041569,Ten Lakh Fourty One Thousand Five Hundred Sixty Nine,137009,One Lakh Thirty Seven Thousand Nine,904560,Nine Lakh Four Thousand Five Hundred Sixty 
97,97,174-18-000031,24-Mar-2018,29-Jul-2019,"Improvemens of drain and road in 3rd sector, ward no 174 HSR layout",174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P1771 Zone Works - POW Works,ROOPESH KUMAR H N,9945908088,,First and Final,000007,22-May-2018,000089,16-Dec-2019,000221,16-Dec-2019,,           ,000060 / 28-Apr-2022 in RTGS,1861138,Eighteen Lakh Sixty One Thousand One Hundred Thirty Eight,195092,One Lakh Ninety Five Thousand Ninety Two,1666046,Sixteen Lakh Sixty Six Thousand Fourty Six
98,98,174-18-000031,24-Mar-2018,29-Jul-2019,"Improvemens of drain and road in 3rd sector, ward no 174 HSR layout",174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P1771 Zone Works - POW Works,ROOPESH KUMAR H N,9945908088,,Running,000007,22-May-2018,,05-Mar-2020,,           ,,           ,Under Process in Asst. Engineer,1861138,Eighteen Lakh Sixty One Thousand One Hundred Thirty Eight,0,,1861138,Eighteen Lakh Sixty One Thousand One Hundred Thirty Eight
99,99,174-16-000001,08-Nov-2020,19-Feb-2021,Annual Operation and Maintenance of street lighting system in HSR  layout Sector-1 sector-4 sector-6 Agara Ibbaluru and associted area of ward no ward no-174  Package B1A of Bommanahalli zone.,174 HSR Layout,Executive Engineer Electrical Division Bomanahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),Ms/ Sri Krishna Electricals,9880542090,,Final,000023,01-Apr-2018,000028,22-Jul-2021,000019,29-Jul-2021,,           ,000246 / 13-Oct-2021 in RTGS,507505,Five Lakh Seven Thousand Five Hundred Five,63496,Sixty Three Thousand Four Hundred Ninety Six,444009,Four Lakh Fourty Four Thousand Nine
100,100,174-16-000002,01-Nov-2020,19-Feb-2021,Annual Operation and Maintenance of street lighting system in HSR  layout Sector-2 sector-3 sector-7  Rajeev Gandhi nagar (Gunduthopu) and associted area of  ward no-174  Package B1B of Bommanahalli zone.,174 HSR Layout,Executive Engineer Electrical Division Bomanahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s. Sree Manjunatha Electricals,9663394918,,Final,000012,01-Apr-2018,000026,22-Jul-2021,000020,29-Jul-2021,,           ,000246 / 13-Oct-2021 in RTGS,475872,Four Lakh Seventy Five Thousand Eight Hundred Seventy Two,60344,Sixty  Thousand Three Hundred Fourty Four,415528,Four Lakh Fifteen Thousand Five Hundred Twenty Eight
101,101,174-16-000001,08-Jun-2020,07-Oct-2020,Annual Operation and Maintenance of street lighting system in HSR  layout Sector-1 sector-4 sector-6 Agara Ibbaluru and associted area of ward no ward no-174  Package B1A of Bommanahalli zone.,174 HSR Layout,Executive Engineer Electrical Division Bomanahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),Ms/ Sri Krishna Electricals,9880542090,,Running,000023,01-Apr-2018,000065,02-Jan-2021,000066,04-Jan-2021,,           ,000032 / 15-May-2021 in RTGS,746332,Seven Lakh Fourty Six Thousand Three Hundred Thirty Two,94664,Ninety Four Thousand Six Hundred Sixty Four,651668,Six Lakh Fifty One Thousand Six Hundred Sixty Eight
102,102,174-16-000002,01-Jun-2020,01-Oct-2020,Annual Operation and Maintenance of street lighting system in HSR  layout Sector-2 sector-3 sector-7  Rajeev Gandhi nagar (Gunduthopu) and associted area of  ward no-174  Package B1B of Bommanahalli zone.,174 HSR Layout,Executive Engineer Electrical Division Bomanahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s. Sree Manjunatha Electricals,9663394918,,Running,000012,01-Apr-2018,000057,07-Dec-2020,000057,14-Dec-2020,004602,01-Mar-2021,000287 / 05-Mar-2021 in RTGS,654870,Six Lakh Fifty Four Thousand Eight Hundred Seventy ,81682,Eighty One Thousand Six Hundred Eighty Two,573188,Five Lakh Seventy Three Thousand One Hundred Eighty Eight
103,103,174-16-000001,08-May-2020,07-Jun-2020,Annual Operation and Maintenance of street lighting system in HSR  layout Sector-1 sector-4 sector-6 Agara Ibbaluru and associted area of ward no ward no-174  Package B1A of Bommanahalli zone.,174 HSR Layout,Executive Engineer Electrical Division Bomanahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),Ms/ Sri Krishna Electricals,9880542090,,Running,000023,01-Apr-2018,000042,08-Jun-2020,000042,09-Jun-2020,001652,07-Jul-2020,000156 / 14-Jul-2020 in RTGS,149266,One Lakh Fourty Nine Thousand Two Hundred Sixty Six,19290,Nineteen Thousand Two Hundred Ninety ,129976,One Lakh Twenty Nine Thousand Nine Hundred Seventy Six
104,104,174-16-000002,01-May-2020,31-May-2020,Annual Operation and Maintenance of street lighting system in HSR  layout Sector-2 sector-3 sector-7  Rajeev Gandhi nagar (Gunduthopu) and associted area of  ward no-174  Package B1B of Bommanahalli zone.,174 HSR Layout,Executive Engineer Electrical Division Bomanahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s. Sree Manjunatha Electricals,9663394918,,Running,000012,01-Apr-2018,000039,08-Jun-2020,000039,09-Jun-2020,001700,08-Jul-2020,000156 / 14-Jul-2020 in RTGS,130974,One Lakh Thirty  Thousand Nine Hundred Seventy Four,16393,Sixteen Thousand Three Hundred Ninety Three,114581,One Lakh Fourteen Thousand Five Hundred Eighty One
105,105,174-16-000001,08-Nov-2019,07-May-2020,Annual Operation and Maintenance of street lighting system in HSR  layout Sector-1 sector-4 sector-6 Agara Ibbaluru and associted area of ward no ward no-174  Package B1A of Bommanahalli zone.,174 HSR Layout,Executive Engineer Electrical Division Bomanahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),Ms/ Sri Krishna Electricals,9880542090,,Running,000023,01-Apr-2018,000021,30-May-2020,000035,07-Jun-2020,001818,11-Jul-2020,000214 / 26-Nov-2020 in RTGS,895598,Eight Lakh Ninety Five Thousand Five Hundred Ninety Eight,111260,One Lakh Eleven Thousand Two Hundred Sixty ,784338,Seven Lakh Eighty Four Thousand Three Hundred Thirty Eight
106,106,174-16-000002,01-Aug-2019,30-Apr-2020,Annual Operation and Maintenance of street lighting system in HSR  layout Sector-2 sector-3 sector-7  Rajeev Gandhi nagar (Gunduthopu) and associted area of  ward no-174  Package B1B of Bommanahalli zone.,174 HSR Layout,Executive Engineer Electrical Division Bomanahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s. Sree Manjunatha Electricals,9663394918,,Running,000012,01-Apr-2018,000023,30-May-2020,000034,07-Jun-2020,001808,11-Jul-2020,000214 / 26-Nov-2020 in RTGS,1178766,Eleven Lakh Seventy Eight Thousand Seven Hundred Sixty Six,136771,One Lakh Thirty Six Thousand Seven Hundred Seventy One,1041995,Ten Lakh Fourty One Thousand Nine Hundred Ninety Five
107,107,174-16-000001,08-Jun-2019,07-Nov-2019,Annual Operation and Maintenance of street lighting system in HSR  layout Sector-1 sector-4 sector-6 Agara Ibbaluru and associted area of ward no ward no-174  Package B1A of Bommanahalli zone.,174 HSR Layout,Executive Engineer Electrical Division Bomanahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),Ms/ Sri Krishna Electricals,9880542090,,Running,000023,01-Apr-2018,000057,02-Jan-2020,000057,02-Jan-2020,008885,09-Mar-2020,000046 / 29-May-2020 in RTGS,746332,Seven Lakh Fourty Six Thousand Three Hundred Thirty Two,102327,One Lakh Two Thousand Three Hundred Twenty Seven,644005,Six Lakh Fourty Four Thousand Five
108,108,174-16-000002,01-May-2019,31-Jul-2019,Annual Operation and Maintenance of street lighting system in HSR  layout Sector-2 sector-3 sector-7  Rajeev Gandhi nagar (Gunduthopu) and associted area of  ward no-174  Package B1B of Bommanahalli zone.,174 HSR Layout,Executive Engineer Electrical Division Bomanahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s. Sree Manjunatha Electricals,9663394918,,Running,000012,01-Apr-2018,000039,23-Aug-2019,000038,23-Aug-2019,005171,18-Sep-2019,000198 / 23-Sep-2019 in RTGS,392922,Three Lakh Ninety Two Thousand Nine Hundred Twenty Two,53673,Fifty Three Thousand Six Hundred Seventy Three,339249,Three Lakh Thirty Nine Thousand Two Hundred Fourty Nine
109,109,174-16-000001,08-Jan-2019,07-Jun-2019,Annual Operation and Maintenance of street lighting system in HSR  layout Sector-1 sector-4 sector-6 Agara Ibbaluru and associted area of ward no ward no-174  Package B1A of Bommanahalli zone.,174 HSR Layout,Executive Engineer Electrical Division Bomanahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),Ms/ Sri Krishna Electricals,9880542090,,Running,000023,01-Apr-2018,000018,20-Jun-2019,000017,20-Jun-2019,003577,17-Jul-2019,000115 / 18-Jul-2019 in RTGS,746332,Seven Lakh Fourty Six Thousand Three Hundred Thirty Two,101446,One Lakh One Thousand Four Hundred Fourty Six,644886,Six Lakh Fourty Four Thousand Eight Hundred Eighty Six
110,110,174-16-000002,01-Jan-2019,30-Apr-2019,Annual Operation and Maintenance of street lighting system in HSR  layout Sector-2 sector-3 sector-7  Rajeev Gandhi nagar (Gunduthopu) and associted area of  ward no-174  Package B1B of Bommanahalli zone.,174 HSR Layout,Executive Engineer Electrical Division Bomanahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s. Sree Manjunatha Electricals,9663394918,,Running,000012,01-Apr-2018,000012,05-Jun-2019,000011,05-Jun-2019,003554,17-Jul-2019,000115 / 18-Jul-2019 in RTGS,523896,Five Lakh Twenty Three Thousand Eight Hundred Ninety Six,71957,Seventy One Thousand Nine Hundred Fifty Seven,451939,Four Lakh Fifty One Thousand Nine Hundred Thirty Nine
111,111,174-16-000001,08-Jul-2018,07-Jan-2019,Annual Operation and Maintenance of street lighting system in HSR  layout Sector-1 sector-4 sector-6 Agara Ibbaluru and associted area of ward no ward no-174  Package B1A of Bommanahalli zone.,174 HSR Layout,Executive Engineer Electrical Division Bomanahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),Ms/ Sri Krishna Electricals,9880542090,,Running,000023,01-Apr-2018,000097,26-Feb-2019,000099,26-Feb-2019,001848,21-May-2019,000055 / 21-May-2019 in RTGS,895599,Eight Lakh Ninety Five Thousand Five Hundred Ninety Nine,127601,One Lakh Twenty Seven Thousand Six Hundred One,767998,Seven Lakh Sixty Seven Thousand Nine Hundred Ninety Eight
112,112,174-16-000002,01-Jul-2018,31-Dec-2018,Annual Operation and Maintenance of street lighting system in HSR  layout Sector-2 sector-3 sector-7  Rajeev Gandhi nagar (Gunduthopu) and associted area of  ward no-174  Package B1B of Bommanahalli zone.,174 HSR Layout,Executive Engineer Electrical Division Bomanahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s. Sree Manjunatha Electricals,9663394918,,Running,000012,01-Apr-2018,000066,18-Jan-2019,000068,18-Jan-2019,000830,23-Apr-2019,000029 / 25-Apr-2019 in RTGS,785844,Seven Lakh Eighty Five Thousand Eight Hundred Fourty Four,106816,One Lakh Six Thousand Eight Hundred Sixteen,679028,Six Lakh Seventy Nine Thousand Twenty Eight
113,113,174-16-000002,01-Jan-2018,04-Apr-2018,Annual Operation and Maintenance of street lighting system in HSR  layout Sector-2 sector-3 sector-7  Rajeev Gandhi nagar (Gunduthopu) and associted area of  ward no-174  Package B1B of Bommanahalli zone.,174 HSR Layout,Executive Engineer Electrical Division Bomanahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s. Sree Manjunatha Electricals,9663394918,,Running,000012,01-Apr-2018,000018,27-Jul-2018,000020,27-Jul-2018,000362,11-Apr-2019,000017 / 12-Apr-2019 in RTGS,523896,Five Lakh Twenty Three Thousand Eight Hundred Ninety Six,59690,Fifty Nine Thousand Six Hundred Ninety ,464206,Four Lakh Sixty Four Thousand Two Hundred Six
114,114,174-16-000002,01-May-2018,30-Jun-2018,Annual Operation and Maintenance of street lighting system in HSR  layout Sector-2 sector-3 sector-7  Rajeev Gandhi nagar (Gunduthopu) and associted area of  ward no-174  Package B1B of Bommanahalli zone.,174 HSR Layout,Executive Engineer Electrical Division Bomanahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s. Sree Manjunatha Electricals,9663394918,,Running,000012,01-Apr-2018,000019,27-Jul-2018,000021,27-Jul-2018,000363,11-Apr-2019,000017 / 12-Apr-2019 in RTGS,261948,Two Lakh Sixty One Thousand Nine Hundred Fourty Eight,29850,Twenty Nine Thousand Eight Hundred Fifty ,232098,Two Lakh Thirty Two Thousand Ninety Eight
115,115,174-16-000001,08-Jan-2017,07-May-2018,Annual Operation and Maintenance of street lighting system in HSR  layout Sector-1 sector-4 sector-6 Agara Ibbaluru and associted area of ward no ward no-174  Package B1A of Bommanahalli zone.,174 HSR Layout,Executive Engineer Electrical Division Bomanahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),Ms/ Sri Krishna Electricals,9880542090,,Running,000023,01-Apr-2018,000014,18-Jul-2018,000016,18-Jul-2018,001084,26-Apr-2019,000032 / 27-Apr-2019 in RTGS,597066,Five Lakh Ninety Seven Thousand Sixty Six,70231,Seventy  Thousand Two Hundred Thirty One,526835,Five Lakh Twenty Six Thousand Eight Hundred Thirty Five
116,116,174-16-000001,08-May-2018,07-Jun-2018,Annual Operation and Maintenance of street lighting system in HSR  layout Sector-1 sector-4 sector-6 Agara Ibbaluru and associted area of ward no ward no-174  Package B1A of Bommanahalli zone.,174 HSR Layout,Executive Engineer Electrical Division Bomanahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),Ms/ Sri Krishna Electricals,9880542090,,Running,000023,01-Apr-2018,000015,18-Jul-2018,000017,18-Jul-2018,001085,26-Apr-2019,000032 / 27-Apr-2019 in RTGS,298532,Two Lakh Ninety Eight Thousand Five Hundred Thirty Two,34065,Thirty Four Thousand Sixty Five,264467,Two Lakh Sixty Four Thousand Four Hundred Sixty Seven
117,117,174-16-000001,08-May-2017,07-Jan-2018,Annual Operation and Maintenance of street lighting system in HSR  layout Sector-1 sector-4 sector-6 Agara Ibbaluru and associted area of ward no ward no-174  Package B1A of Bommanahalli zone.,174 HSR Layout,Executive Engineer Electrical Division Bomanahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),Ms/ Sri Krishna Electricals,9880542090,,Running,000023,01-Apr-2018,000084,28-Feb-2018,000087,31-Mar-2018,004891,04-Aug-2018,000157 / 06-Aug-2018 in RTGS,1316631,Thirteen Lakh Sixteen Thousand Six Hundred Thirty One,141793,One Lakh Fourty One Thousand Seven Hundred Ninety Three,1174838,Eleven Lakh Seventy Four Thousand Eight Hundred Thirty Eight
118,118,174-16-000002,01-May-2017,31-Dec-2017,Annual Operation and Maintenance of street lighting system in HSR  layout Sector-2 sector-3 sector-7  Rajeev Gandhi nagar (Gunduthopu) and associted area of  ward no-174  Package B1B of Bommanahalli zone.,174 HSR Layout,Executive Engineer Electrical Division Bomanahalli Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),M/s. Sree Manjunatha Electricals,9663394918,,Running,000012,01-Apr-2018,000060,15-Feb-2018,000065,15-Feb-2018,004817,03-Aug-2018,000157 / 06-Aug-2018 in RTGS,1047803,Ten Lakh Fourty Seven Thousand Eight Hundred Three,137159,One Lakh Thirty Seven Thousand One Hundred Fifty Nine,910644,Nine Lakh Ten Thousand Six Hundred Fourty Four
119,119,174-18-000034,24-Mar-2018,10-Nov-2021,Improvemens of drain and road  Adigas hotel behind in 7th sector ward no 174 HSR layout,174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P1771 Zone Works - POW Works,H N ROOPESH KUMAR,9999999999,,First and Final,000214,24-Mar-2018,000096,20-Dec-2021,000189,20-Dec-2021,,           ,Under Process in EE (Acts. Supdt.),1991702,Nineteen Lakh Ninety One Thousand Seven Hundred Two,245461,Two Lakh Fourty Five Thousand Four Hundred Sixty One,1746241,Seventeen Lakh Fourty Six Thousand Two Hundred Fourty One
120,120,174-18-000033,24-Mar-2018,30-Apr-2018,"Improvemens of drain and road  in Gundthop, Rajeev gandhi nagara and 6th sector ward no 174 HSR layout",174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P1771 Zone Works - POW Works,DHASHARATHA RAMI REDDY,9999999999,,First and Final,000210,24-Mar-2018,000028,30-Jun-2018,000085,30-Jun-2018,008072,24-Jan-2020,000370 / 03-Feb-2020 in RTGS,2973669,Twenty Nine Lakh Seventy Three Thousand Six Hundred Sixty Nine,235853,Two Lakh Thirty Five Thousand Eight Hundred Fifty Three,2737816,Twenty Seven Lakh Thirty Seven Thousand Eight Hundred Sixteen
121,121,174-18-000032,23-Mar-2018,12-Jul-2019,"Improvemens of drain and road in 4th sector, ward no 174 HSR layout",174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P1771 Zone Works - POW Works,ROOPESH KUMAR H N,9945908088,,First and Final,000197,23-Mar-2018,000090,16-Dec-2019,000222,16-Dec-2019,,           ,000060 / 28-Apr-2022 in RTGS,1735629,Seventeen Lakh Thirty Five Thousand Six Hundred Twenty Nine,204775,Two Lakh Four Thousand Seven Hundred Seventy Five,1530854,Fifteen Lakh Thirty  Thousand Eight Hundred Fifty Four
122,122,174-18-000036,23-Mar-2018,07-May-2018,Improvemens of drain and road  in somasundra palya village ward no 174 HSR Layout,174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P1771 Zone Works - POW Works,MAHADEV SWAROOP N,9999999999,,First and Final,000195,23-Mar-2018,000029,30-Jun-2018,000091,30-Jun-2018,007443,16-Jan-2020,000348 / 16-Jan-2020 in RTGS,926820,Nine Lakh Twenty Six Thousand Eight Hundred Twenty ,76172,Seventy Six Thousand One Hundred Seventy Two,850648,Eight Lakh Fifty  Thousand Six Hundred Fourty Eight
123,123,174-17-000010,27-Feb-2018,03-May-2018,"Improvements of drian, road and culverts  18th,C main, 25th c main  and 14th main, 20th cross 3rd sector  in ward  no-174",174 HSR Layout,Executive Engineer Bommanahalli Division Bomanahalli Zone,P1771 Zone Works - POW Works,Kishor H R,9999999999,,First and Final,000137,27-Feb-2018,000037,14-Aug-2018,000102,14-Aug-2018,005153,17-Mar-2021,000323 / 30-Mar-2021 in RTGS,1471051,Fourteen Lakh Seventy One Thousand Fifty One,126950,One Lakh Twenty Six Thousand Nine Hundred Fifty ,1344101,Thirteen Lakh Fourty Four Thousand One Hundred One
