,"Bruhat Bengaluru Mahanagara Palike
Works Bill Public View
",,,,,,,,,,,,,,,,,,,,,,,,,,
69,69,159-20-000008,13-Apr-2020,09-Jan-2021,Imrovements to Roads and Drains in Babhusahebara  Palya In Ward No 159,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,GNANENDRA MURTHY M D,9986020978,,First and Final,000004,13-Apr-2020,000205,15-Feb-2021,000349,26-Feb-2021,,           ,Under Process in AdCf - Acts. Supdt.,1180807,Eleven Lakh Eighty  Thousand Eight Hundred Seven,104923,One Lakh Four Thousand Nine Hundred Twenty Three,1075884,Ten Lakh Seventy Five Thousand Eight Hundred Eighty Four
70,70,159-20-000016,13-Apr-2020,20-Aug-2020,Improvements to Roads and Drains in Venkataramana Temple Road and Surrounding area In Ward No 159,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,GNANENDRA MURTHY M D,9986020978,,First and Final,000001,13-Apr-2020,000082,29-Aug-2020,000155,31-Aug-2020,,           ,Under Process in AdCf - Acts. Supdt.,2178291,Twenty One Lakh Seventy Eight Thousand Two Hundred Ninety One,84642,Eighty Four Thousand Six Hundred Fourty Two,2093649,Twenty  Lakh Ninety Three Thousand Six Hundred Fourty Nine
71,71,159-20-000063,23-Mar-2020,08-Oct-2021,"Providing PMC Services including Supervision, Quality control for Providing Rain Water Harvesting Ground Water Recharging and allied works in Kengeri Upanagar in Ward No-159 Kengeri",159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1519 Rain Water Harvesting and Ground water recharging - Nurseries,CIVIL QUALITY CONSUL,9886998316,,First and Final,000407,23-Mar-2020,000132,23-Nov-2021,000186,07-Dec-2021,,           ,Under Process in AdCf - Acts. Supdt.,94000,Ninety Four Thousand ,9400,Nine Thousand Four Hundred ,84600,Eighty Four Thousand Six Hundred 
72,72,159-20-000005,19-Mar-2020,15-Jun-2020,Filling of Pothole and Road Cutting in Ward No 159,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000398,19-Mar-2020,000064,19-Jun-2020,000096,20-Jun-2020,,           ,000183 / 18-Jun-2022 in RTGS,2972410,Twenty Nine Lakh Seventy Two Thousand Four Hundred Ten,323567,Three Lakh Twenty Three Thousand Five Hundred Sixty Seven,2648843,Twenty Six Lakh Fourty Eight Thousand Eight Hundred Fourty Three
73,73,159-19-000043,16-Mar-2021,04-Dec-2021,Improvements to drains in 2nd cross and connecting roads in Sacchidananda nagar surrounding area in Ward No.159 Kengeri,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P0190 Works sanctioned by Hon Mayor,KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000394,16-Mar-2020,000165,28-Jan-2022,000227,02-Feb-2022,,           ,Under Process in AdCf - Acts. Supdt.,9736042,Ninety Seven Lakh Thirty Six Thousand Fourty Two,1113077,Eleven Lakh Thirteen Thousand Seventy Seven,8622965,Eighty Six Lakh Twenty Two Thousand Nine Hundred Sixty Five
74,74,159-19-000042,16-Mar-2020,25-Mar-2021,"Improvements to drain in 1st cross in Sacchidananda nagar surrounding area in Ward No.159, Kengeri",159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P0190 Works sanctioned by Hon Mayor,KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000393,16-Mar-2020,000077,27-Aug-2021,000103,31-Aug-2021,,           ,Under Process in AdCf - Acts. Supdt.,9749109,Ninety Seven Lakh Fourty Nine Thousand One Hundred Nine,1095883,Ten Lakh Ninety Five Thousand Eight Hundred Eighty Three,8653226,Eighty Six Lakh Fifty Three Thousand Two Hundred Twenty Six
75,75,159-20-000013,24-Feb-2020,21-Sep-2020,Improvements to Roads and Drains in Bandemata  badavane In Ward No 159,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,SHREEMARUTHIENTERPRI,9844774841,,First and Final,000354,24-Feb-2020,000086,04-Sep-2020,000173,07-Sep-2020,,           ,Under Process in AdCf - Acts. Supdt.,894189,Eight Lakh Ninety Four Thousand One Hundred Eighty Nine,88455,Eighty Eight Thousand Four Hundred Fifty Five,805734,Eight Lakh Five Thousand Seven Hundred Thirty Four
76,76,159-19-000044,18-Feb-2020,25-Jul-2020,"Improvements and development of roads, drains and other development works in Nethaji Badavane (Shirke) Anjaneya Temple Left side and surrounding roads in ward No.159, Kengeri",159 Kengeri,Executive Engineer (Project) Rajarajeshwari Nagar Zone,P2178 Works sanctioned by Dy. Mayor,AVIGNA ENTERPRISES,9743887471,,First and Final,000041,18-Feb-2020,000006,01-Jul-2020,000007,01-Jul-2020,,           ,000178 / 16-Jun-2022 in RTGS,4975517,Fourty Nine Lakh Seventy Five Thousand Five Hundred Seventeen,2724013,Twenty Seven Lakh Twenty Four Thousand Thirteen,2251504,Twenty Two Lakh Fifty One Thousand Five Hundred Four
77,77,159-20-000015,17-Feb-2020,10-Nov-2020,Providing and installation of Street name Boards in Kengeri upanagara Roads in Ward No 159,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,SHIVAKUMARGOWDA C   ,9454586704,,First and Final,000345,17-Feb-2020,000117,23-Nov-2020,000218,24-Nov-2020,,           ,Under Process in AdCf - Acts. Supdt.,733758,Seven Lakh Thirty Three Thousand Seven Hundred Fifty Eight,72600,Seventy Two Thousand Six Hundred ,661158,Six Lakh Sixty One Thousand One Hundred Fifty Eight
78,78,159-20-000009,17-Feb-2020,28-Aug-2020,Imrovements to Roads and Drains  in 3rd Cross and Surrounding area in Krishnappa Thota In Ward No 159,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,SHIVAKUMARGOWDA C   ,9454586704,,First and Final,000347,17-Feb-2020,000083,31-Aug-2020,000161,01-Sep-2020,,           ,Under Process in AdCf - Acts. Supdt.,1563894,Fifteen Lakh Sixty Three Thousand Eight Hundred Ninety Four,154663,One Lakh Fifty Four Thousand Six Hundred Sixty Three,1409231,Fourteen Lakh Nine Thousand Two Hundred Thirty One
79,79,159-20-000004,17-Feb-2020,15-May-2020,Emergency Grants In Ward No 159,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,SHIVAKUMARGOWDA C   ,9454586704,,First and Final,000346,17-Feb-2020,000050,11-Jun-2020,000078,12-Jun-2020,,           ,000193 / 21-Jun-2022 in RTGS,2116714,Twenty One Lakh Sixteen Thousand Seven Hundred Fourteen,209285,Two Lakh Nine Thousand Two Hundred Eighty Five,1907429,Nineteen Lakh Seven Thousand Four Hundred Twenty Nine
80,80,159-20-000006,13-Feb-2020,15-Jun-2020,Maintenance of Footpath and Road hiring Tractor and Mazdoor In Ward No 159,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,SURESH B N          ,9900197571,,First and Final,000342,13-Feb-2020,000065,22-Jun-2020,000101,22-Jun-2020,,           ,000183 / 18-Jun-2022 in RTGS,2416023,Twenty Four Lakh Sixteen Thousand Twenty Three,93880,Ninety Three Thousand Eight Hundred Eighty ,2322143,Twenty Three Lakh Twenty Two Thousand One Hundred Fourty Three
81,81,159-18-000037,11-Feb-2020,12-Jun-2020,Supplying Installation and Commissioning of Sewing Machine to In Ward No 159,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,Mr  K SHEKAR GOWDA,9986886613,,First and Final,000341,11-Feb-2020,000063,19-Jun-2020,000098,20-Jun-2020,,           ,000183 / 18-Jun-2022 in RTGS,792000,Seven Lakh Ninety Two Thousand ,32472,Thirty Two Thousand Four Hundred Seventy Two,759528,Seven Lakh Fifty Nine Thousand Five Hundred Twenty Eight
82,82,159-20-000012,23-Jan-2020,21-Mar-2020,Supply and Installation of Open Gym at Valagerahally BDA Enclave and Shirke In Ward no 159 Kengeri,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,J J ENTERPRISES,9686269999,,First and Final,000320,23-Jan-2020,000248,23-Mar-2020,000392,26-Mar-2020,,           ,000115 / 19-May-2022 in RTGS,3798961,Thirty Seven Lakh Ninety Eight Thousand Nine Hundred Sixty One,413454,Four Lakh Thirteen Thousand Four Hundred Fifty Four,3385507,Thirty Three Lakh Eighty Five Thousand Five Hundred Seven
83,83,159-20-000026,22-Jan-2020,23-Nov-2020,"Improvements to Major connecting roads and drains at Railway nagar, Muddanna Garden Kengeri  in ward No: 159.",159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P2902 Strenthening and widening of Arterial and Sub-arterial roads in Road Infrastructure Division in all the 8 zones of BBMP (Est Cost: Rs 300 Cr),M/S KRIDL ,9449863065,,First and Final,000315,22-Jan-2020,000169,05-Jan-2021,000294,15-Jan-2021,,           ,000020 / 05-May-2021 in RTGS,9752519,Ninety Seven Lakh Fifty Two Thousand Five Hundred Nineteen,1086813,Ten Lakh Eighty Six Thousand Eight Hundred Thirteen,8665706,Eighty Six Lakh Sixty Five Thousand Seven Hundred Six
84,84,159-20-000027,22-Jan-2020,25-Aug-2020,"Improvements to Major connecting roads and drains of Harsha Layout, Kengeri in ward No: 159.",159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P2902 Strenthening and widening of Arterial and Sub-arterial roads in Road Infrastructure Division in all the 8 zones of BBMP (Est Cost: Rs 300 Cr),M/S KRIDL ,9449863065,,First and Final,000316,22-Jan-2020,000085,03-Sep-2020,000167,05-Sep-2020,002759,12-Nov-2020,000207 / 12-Nov-2020 in RTGS,9675946,Ninety Six Lakh Seventy Five Thousand Nine Hundred Fourty Six,1053336,Ten Lakh Fifty Three Thousand Three Hundred Thirty Six,8622610,Eighty Six Lakh Twenty Two Thousand Six Hundred Ten
85,85,159-20-000025,22-Jan-2020,05-Jun-2020,Improvements to Major connecting roads and drains at MTS Layout in Kengeri in ward No: 159.,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P2902 Strenthening and widening of Arterial and Sub-arterial roads in Road Infrastructure Division in all the 8 zones of BBMP (Est Cost: Rs 300 Cr),M/S KRIDL,9449863065,,First and Final,000314,22-Jan-2020,000054,16-Jun-2020,000087,17-Jun-2020,001785,09-Jul-2020,000165 / 14-Jul-2020 in RTGS,9649932,Ninety Six Lakh Fourty Nine Thousand Nine Hundred Thirty Two,1050465,Ten Lakh Fifty  Thousand Four Hundred Sixty Five,8599467,Eighty Five Lakh Ninety Nine Thousand Four Hundred Sixty Seven
86,86,159-20-000010,22-Jan-2020,18-Mar-2020,Imrovements to Roads and Drains  in Valagerahally surrounding area In Ward No 159,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,SHIVAPRASAD.N.SSOSUR,9880535063,,First and Final,000319,22-Jan-2020,000043,01-Jun-2020,000066,03-Jun-2020,,           ,000173 / 15-Jun-2022 in RTGS,1343001,Thirteen Lakh Fourty Three Thousand One,132835,One Lakh Thirty Two Thousand Eight Hundred Thirty Five,1210166,Twelve Lakh Ten Thousand One Hundred Sixty Six
87,87,159-19-000030,09-Jan-2020,15-Feb-2020,Drilling Enerzing and Commissioning of Borewells In Ward No 159,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1802 Water Supply New Areas,SURESH B N          ,9900197571,,First and Final,000308,09-Jan-2020,000213,29-Feb-2020,000311,29-Feb-2020,,           ,000120 / 21-May-2022 in RTGS,2037068,Twenty  Lakh Thirty Seven Thousand Sixty Eight,79155,Seventy Nine Thousand One Hundred Fifty Five,1957913,Nineteen Lakh Fifty Seven Thousand Nine Hundred Thirteen
88,88,159-20-000038,02-Jan-2020,15-Jun-2020,Improvements to Drains formation of Roads and Fencing to Park at Arundhathinagara in Ward No 159 Kengeri,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",M/S KRIDL,9449863065,,First and Final,000302,02-Jan-2020,000077,28-Jul-2020,000139,29-Jul-2020,,           ,000107 / 16-Jul-2021 in RTGS,9751781,Ninety Seven Lakh Fifty One Thousand Seven Hundred Eighty One,1061533,Ten Lakh Sixty One Thousand Five Hundred Thirty Three,8690248,Eighty Six Lakh Ninety  Thousand Two Hundred Fourty Eight
89,89,159-20-000038,08-Nov-2019,23-Apr-2020,"Providing Consultancy Services for Preparationof Detailed Project Report including Estimation, Drawings and Detailed Report for Improvements to drains Formation of roads and Fencing to Park at Arundhathinagara in Ward No-159 Kengeri",159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",Civil Quality Consultants and Engineers,8553518550,,First and Final,000280,16-Dec-2019,000010,06-May-2020,000074,10-Jun-2020,003150,02-Dec-2020,000222 / 05-Dec-2020 in RTGS,95000,Ninety Five Thousand ,9500,Nine Thousand Five Hundred ,85500,Eighty Five Thousand Five Hundred 
90,90,159-19-000048,05-Nov-2019,02-Feb-2020,"Providing  Auto  Control panels to High mast lights in ward no-159, RR Nagar zone.",159 Kengeri,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,"P0303 M and R to Pumpsets, Lifts, DG Sets, Wireless sets and Internal Telephone Exchange",SRI DURGA ENTERPRISE,9448510301,,First and Final,000030,05-Nov-2019,000134,27-Nov-2019,000134,27-Nov-2019,,           ,000060 / 28-Apr-2022 in RTGS,104186,One Lakh Four Thousand One Hundred Eighty Six,4048,Four Thousand Fourty Eight,100138,One Lakh One Hundred Thirty Eight
91,91,159-19-000046,31-Oct-2019,29-Dec-2020,"Providing Electrical Maintenance and repair to BBMP Buildings in ward no-159,  RR Nagar Zone.",159 Kengeri,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,"P0294 M and R to Electrical Inst in BMP Buildings, Schools, M.Homes, Community Halls, Markets and Others",SHREE VINAYAKA ELECT,9449635843,,First and Final,000029,31-Oct-2019,000127,23-Feb-2021,000126,23-Feb-2021,,           ,Under Process in AdCf - Acts. Supdt.,145482,One Lakh Fourty Five Thousand Four Hundred Eighty Two,8301,Eight Thousand Three Hundred One,137181,One Lakh Thirty Seven Thousand One Hundred Eighty One
92,92,159-20-000024,25-Oct-2019,03-Feb-2020,Drilling of Borewell and supplying of Drinking water through Tankers in Kengeri at Ward No 159,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P0190 Works sanctioned by Hon Mayor,Y H AVINASH MASTI,8095406808,,First and Final,000113,25-Oct-2019,000179,07-Feb-2020,000250,07-Feb-2020,,           ,000093 / 11-May-2022 in RTGS,9797537,Ninety Seven Lakh Ninety Seven Thousand Five Hundred Thirty Seven,380720,Three Lakh Eighty  Thousand Seven Hundred Twenty ,9416817,Ninety Four Lakh Sixteen Thousand Eight Hundred Seventeen
93,93,159-18-000019,22-Oct-2019,13-Jan-2020,Sub Estimate work for Providing Internal Electrfication to Multipurpose Buiding in Kengeri ward No 159 Kengeri ,159 Kengeri,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,"P3288 Construction of New building for Tailoring, Knitting and Embroidary training centre",SUJATHA ELECTICALS,9448518723,,Running,000023,22-Oct-2019,000167,27-Jan-2020,000167,27-Jan-2020,,           ,000087 / 09-May-2022 in RTGS,197702,One Lakh Ninety Seven Thousand Seven Hundred Two,7682,Seven Thousand Six Hundred Eighty Two,190020,One Lakh Ninety  Thousand Twenty 
94,94,159-19-000047,21-Oct-2019,17-Dec-2019,Providing electrical M and R to park lightings at Ward No 159 RR Nagar Zone,159 Kengeri,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,"P0298 M and R to Electrical Installations in Parks and Gardens, Playgrounds, Burial Grounds",NIHARIKA ELECTRICALS,9538877477,,First and Final,000018,21-Oct-2019,000184,04-Mar-2020,000184,04-Mar-2020,,           ,000119 / 21-May-2022 in RTGS,98959,Ninety Eight Thousand Nine Hundred Fifty Nine,8795,Eight Thousand Seven Hundred Ninety Five,90164,Ninety  Thousand One Hundred Sixty Four
95,95,159-19-000032,03-Aug-2020,25-Jan-2021,Consultancy Services for Preparation of Detailed Project Report for the work of Construction of Ground and Upper Floor to BBMP Complex at Kengeri Ward No-159 Kengeri,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,"P3519 Developmental works at ward No.40, 72, 130, 159,  198  Rs.2 cr each",CIVIL QUALITY CONSUL,9886998316,,First and Final,000057,03-Aug-2019,000193,04-Feb-2021,000032,03-May-2021,,           ,Under Process in AdCf - Acts. Supdt.,190000,One Lakh Ninety  Thousand ,19000,Nineteen Thousand ,171000,One Lakh Seventy One Thousand 
96,96,159-18-000042,29-Jul-2019,21-Nov-2019,"Improvements of Roads and Drains at Kengeri Satelite Town and Surrounding areas in ward No.159, Kengeri",159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P3075 Special comprehensive development works in Bangalore city (Bangalore city in charge Minister Discretionary Grants),R Ajay,9611481986,,First and Final,000051,29-Jul-2019,000194,19-Feb-2020,000302,27-Feb-2020,009062,17-Mar-2020,000437 / 18-Mar-2020 in RTGS,9412689,Ninety Four Lakh Twelve Thousand Six Hundred Eighty Nine,930515,Nine Lakh Thirty  Thousand Five Hundred Fifteen,8482174,Eighty Four Lakh Eighty Two Thousand One Hundred Seventy Four
97,97,159-19-000045,27-May-2019,25-May-2020,"Providing Electrical Maintenance and Repair to electrical Crematorium  including replacement of furnace coils, Refractory materials and periodical cleaning of Scrubbers using  necesssery spare parts,  tools and skilled man power etc, complete at Kengeri  in ward No 159 of RR Nagar Zone .",159 Kengeri,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P0287 M and R to Electrical Crematoria,Shree Shanmukha Engineers Prop. Subbaiah ,9341347194,,First and Final,000003,27-May-2019,000001,20-Apr-2021,000001,20-Apr-2021,,           ,000061 / 04-Jun-2021 in RTGS,1313791,Thirteen Lakh Thirteen Thousand Seven Hundred Ninety One,59036,Fifty Nine Thousand Thirty Six,1254755,Twelve Lakh Fifty Four Thousand Seven Hundred Fifty Five
98,98,159-19-000049,15-Apr-2019,25-Apr-2019,Providing Assured Minimum facilities (AMF) to all Polling Stations of Lokasabha Elections -2019 Pertanings to ward no 159,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P0054 Election expenses,CHETHAN B R         ,9900066631,,First and Final,000004,15-Apr-2019,000103,08-Nov-2019,000176,16-Dec-2019,,           ,000060 / 28-Apr-2022 in RTGS,171346,One Lakh Seventy One Thousand Three Hundred Fourty Six,12164,Twelve Thousand One Hundred Sixty Four,159182,One Lakh Fifty Nine Thousand One Hundred Eighty Two
99,99,159-19-000006,06-Mar-2019,30-May-2019,Construction Supervision Project management and Quality control (PMC) for works in Ward No-159 Kengeri Division,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P3075 Special comprehensive development works in Bangalore city (Bangalore city in charge Minister Discretionary Grants),M/S Newzen Consultants Bangalore,8792620231,,First and Final,000576,06-Mar-2019,000022,04-Jun-2019,000067,11-Jun-2019,,           ,000212 / 27-Sep-2021 in RTGS,498000,Four Lakh Ninety Eight Thousand ,49800,Fourty Nine Thousand Eight Hundred ,448200,Four Lakh Fourty Eight Thousand Two Hundred 
100,100,159-19-000006,06-Mar-2019,30-May-2019,Construction Supervision Project management and Quality control (PMC) for works in Ward No-159 Kengeri Division,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P3075 Special comprehensive development works in Bangalore city (Bangalore city in charge Minister Discretionary Grants),M/S Newzen Consultants Bangalore,8792620231,,Running,000576,06-Mar-2019,,04-Jun-2019,,           ,,           ,Under Process in Asst. Engineer,498000,Four Lakh Ninety Eight Thousand ,0,,0,
101,101,159-19-000006,06-Mar-2019,30-May-2019,Construction Supervision Project management and Quality control (PMC) for works in Ward No-159 Kengeri Division,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P3075 Special comprehensive development works in Bangalore city (Bangalore city in charge Minister Discretionary Grants),M/S Newzen Consultants Bangalore,8792620231,,Running,000576,06-Mar-2019,,04-Jun-2019,,           ,,           ,Under Process in Asst. Engineer,498000,Four Lakh Ninety Eight Thousand ,0,,0,
102,102,159-19-000015,28-Feb-2019,23-Nov-2020,Consultancy Services for Construction Supervision Project Management and Quality Control for the work in Ward No-40 & 159 (4 Works),159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P0190 Works sanctioned by Hon Mayor,CIVIL QUALITY CONSUL,9886998316,,First and Final,000570,28-Feb-2019,000139,05-Dec-2020,000249,09-Dec-2020,,           ,Under Process in AdCf - Acts. Supdt.,393000,Three Lakh Ninety Three Thousand ,39300,Thirty Nine Thousand Three Hundred ,353700,Three Lakh Fifty Three Thousand Seven Hundred 
103,103,159-19-000007,28-Feb-2019,31-Jul-2019,Consultancy Services for Construction Supervision Project Management and Quality Control for the Work P3075 District incharge Minister Grants Package-1  (5 Works),159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P3075 Special comprehensive development works in Bangalore city (Bangalore city in charge Minister Discretionary Grants),CIVIL QUALITY CONSUL,9886998316,,First and Final,000568,28-Feb-2019,000079,31-Aug-2019,000132,13-Sep-2019,,           ,000374 / 23-Feb-2022 in RTGS,496400,Four Lakh Ninety Six Thousand Four Hundred ,49640,Fourty Nine Thousand Six Hundred Fourty ,446760,Four Lakh Fourty Six Thousand Seven Hundred Sixty 
104,104,159-18-000005,27-Feb-2019,29-Feb-2020,Construction of BBMP Office complex at Kengeri Upnagar in ward no 159,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P3329 Special Development works at Wards (70 wards Rs.1.00 Cr. Each) - Ward Numbers as per Budget Book 2017-18 page no. 109,PROFESSIONAL GLOBAL ,9900510303,,Running,000566,27-Feb-2019,000227,06-Mar-2020,000341,09-Mar-2020,,           ,000170 / 14-Jun-2022 in RTGS,5849447,Fifty Eight Lakh Fourty Nine Thousand Four Hundred Fourty Seven,636755,Six Lakh Thirty Six Thousand Seven Hundred Fifty Five,5212692,Fifty Two Lakh Twelve Thousand Six Hundred Ninety Two
105,105,159-19-000007,23-Feb-2019,15-Jun-2019,Improvements to Roads and Drains at Ward No-159 (5 Works) of Kengeri Sub Division (Package-01),159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P3075 Special comprehensive development works in Bangalore city (Bangalore city in charge Minister Discretionary Grants),M Rajesh (Sri Nanjundeshwara Construction),9886073963,,Running,000554,23-Feb-2019,000018,03-Jun-2019,000061,04-Jun-2019,,           ,000151 / 11-Aug-2021 in RTGS,9681061,Ninety Six Lakh Eighty One Thousand Sixty One,813210,Eight Lakh Thirteen Thousand Two Hundred Ten,8867851,Eighty Eight Lakh Sixty Seven Thousand Eight Hundred Fifty One
106,106,159-19-000007,23-Feb-2019,15-May-2019,Improvements to Roads and Drains at Ward No-159 (5 Works) of Kengeri Sub Division (Package-01),159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P3075 Special comprehensive development works in Bangalore city (Bangalore city in charge Minister Discretionary Grants),M Rajesh (Sri Nanjundeshwara Construction),9886073963,,Final,000554,23-Feb-2019,000021,03-Jun-2019,000064,04-Jun-2019,,           ,000177 / 27-Aug-2021 in RTGS,14317206,One Crore Fourty Three Lakh Seventeen Thousand Two Hundred Six,2171239,Twenty One Lakh Seventy One Thousand Two Hundred Thirty Nine,12145967,One Crore Twenty One Lakh Fourty Five Thousand Nine Hundred Sixty Seven
107,107,159-19-000007,23-Feb-2019,15-Jun-2019,Improvements to Roads and Drains at Ward No-159 (5 Works) of Kengeri Sub Division (Package-01),159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P3075 Special comprehensive development works in Bangalore city (Bangalore city in charge Minister Discretionary Grants),M Rajesh (Sri Nanjundeshwara Construction),9886073963,,Running,000554,23-Feb-2019,000017,03-Jun-2019,000060,04-Jun-2019,,           ,000151 / 11-Aug-2021 in RTGS,10547858,One Crore Five Lakh Fourty Seven Thousand Eight Hundred Fifty Eight,886021,Eight Lakh Eighty Six Thousand Twenty One,9661837,Ninety Six Lakh Sixty One Thousand Eight Hundred Thirty Seven
108,108,159-19-000007,23-Feb-2019,15-Jun-2019,Improvements to Roads and Drains at Ward No-159 (5 Works) of Kengeri Sub Division (Package-01),159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P3075 Special comprehensive development works in Bangalore city (Bangalore city in charge Minister Discretionary Grants),M Rajesh (Sri Nanjundeshwara Construction),9886073963,,Running,000554,23-Feb-2019,000019,03-Jun-2019,000062,04-Jun-2019,,           ,000151 / 11-Aug-2021 in RTGS,9845222,Ninety Eight Lakh Fourty Five Thousand Two Hundred Twenty Two,826998,Eight Lakh Twenty Six Thousand Nine Hundred Ninety Eight,9018224,Ninety  Lakh Eighteen Thousand Two Hundred Twenty Four
109,109,159-19-000007,23-Feb-2019,15-May-2019,Improvements to Roads and Drains at Ward No-159 (5 Works) of Kengeri Sub Division (Package-01),159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P3075 Special comprehensive development works in Bangalore city (Bangalore city in charge Minister Discretionary Grants),M Rajesh (Sri Nanjundeshwara Construction),9886073963,,Running,000554,23-Feb-2019,000020,03-Jun-2019,000063,04-Jun-2019,,           ,000151 / 11-Aug-2021 in RTGS,9849893,Ninety Eight Lakh Fourty Nine Thousand Eight Hundred Ninety Three,827392,Eight Lakh Twenty Seven Thousand Three Hundred Ninety Two,9022501,Ninety  Lakh Twenty Two Thousand Five Hundred One
110,110,159-18-000043,12-Feb-2019,09-Aug-2019,"Improvements of Roads and Drains at Sri Rama Layout and Surrounding areas in ward No.159, Kengeri",159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P3075 Special comprehensive development works in Bangalore city (Bangalore city in charge Minister Discretionary Grants),G GOVIND,9845535433,,First and Final,000549,12-Feb-2019,000090,30-Sep-2019,000146,30-Sep-2019,,           ,000405 / 10-Mar-2022 in RTGS,9357997,Ninety Three Lakh Fifty Seven Thousand Nine Hundred Ninety Seven,965326,Nine Lakh Sixty Five Thousand Three Hundred Twenty Six,8392671,Eighty Three Lakh Ninety Two Thousand Six Hundred Seventy One
111,111,159-19-000006,01-Feb-2019,29-Mar-2019,Consultancy Services for Preparation of Detailed Project Report (DPR) for the work Improvements to Roads and Drains at 2nd Main and 3rd Main and 5th Main and 6th Cross Kengeri Surrounding area in Ward No-159 under P3075 for 2018-19 in Kengeri Division,159 Kengeri,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P3075 Special comprehensive development works in Bangalore city (Bangalore city in charge Minister Discretionary Grants),SILICON CONSULTING ENGINEERS,9448353883,,First and Final,000542,01-Feb-2019,000007,30-Apr-2019,000044,17-May-2019,,           ,000118 / 27-Jul-2021 in RTGS,490000,Four Lakh Ninety  Thousand ,49000,Fourty Nine Thousand ,441000,Four Lakh Fourty One Thousand 
