,"Bruhat Bengaluru Mahanagara Palike
Works Bill Public View
",,,,,,,,,,,,,,,,,,,,,,,,,,
73,73,073-18-000011,15-Sep-2018,28-Dec-2018,"Sub Estimate work for Providing Electrical Lightings at  9th Block, Bande Maramma Temple Park in Ward No.73 RR Nagara Zone.",073 Kottegepalya,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,"P3350 Developmental works at Yeshwanpura, RR Nagar, K.R Pura Assembly Constituency Rs.15.00 Cr Each","S Manjunatha, Prop. GS Electricals",9448886499,,First and Final,000042,15-Sep-2018,000113,04-Jan-2019,000114,04-Jan-2019,,           ,000034 / 18-May-2021 in RTGS,538753,Five Lakh Thirty Eight Thousand Seven Hundred Fifty Three,22090,Twenty Two Thousand Ninety ,516663,Five Lakh Sixteen Thousand Six Hundred Sixty Three
74,74,073-17-000035,07-Aug-2018,04-Oct-2018,Upgrading of Street Lighting system in wrd No 73,073 Kottegepalya,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,P1517 Upgrading Street Lighting of Bangalore - Major Roads,Mamatha Electrical Enterprises ,9845007123,,First and Final,000033,07-Aug-2018,000168,22-Mar-2019,000169,22-Mar-2019,,           ,000078 / 16-Jun-2021 in RTGS,98356,Ninety Eight Thousand Three Hundred Fifty Six,8952,Eight Thousand Nine Hundred Fifty Two,89404,Eighty Nine Thousand Four Hundred Four
75,75,073-17-000034,03-Aug-2018,29-Sep-2018,Providing M and R to Electrical installation at Parks and  Play ground in ward No 73,073 Kottegepalya,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,"P0298 M and R to Electrical Installations in Parks and Gardens, Playgrounds, Burial Grounds",Kaveri Electricals Prop: K Thrilokesha,9448226711,,First and Final,000019,03-Aug-2018,000177,28-Mar-2019,000178,28-Mar-2019,,           ,000213 / 28-Sep-2021 in RTGS,98002,Ninety Eight Thousand Two,8918,Eight Thousand Nine Hundred Eighteen,89084,Eighty Nine Thousand Eighty Four
76,76,073-17-000033,28-Jul-2018,27-Jul-2019,Providing M and R to Elecrtrical installation of BBMP buildings in ward No 73 and 129,073 Kottegepalya,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,"P0294 M and R to Electrical Inst in BMP Buildings, Schools, M.Homes, Community Halls, Markets and Others",Kaveri Electricals Prop. K Thrilokesha,9448226711,,First and Final,000008,28-Jul-2018,000089,22-Aug-2019,000089,22-Aug-2019,,           ,000234 / 11-Oct-2021 in RTGS,98707,Ninety Eight Thousand Seven Hundred Seven,8770,Eight Thousand Seven Hundred Seventy ,89937,Eighty Nine Thousand Nine Hundred Thirty Seven
77,77,073-17-000004,24-Oct-2016,24-Jan-2017,Providing open Gym equipments in Gandhi  Park 9th  block in Ward No 73,073 Kottegepalya,Executive Engineer (Project) Rajarajeshwari Nagar Zone,P0311 Landscape Development Of Parks/Medians/Boulevants and Circles(Janoodya Works),KRIDL Bangaluru,1234567897,,First and Final,000062,28-Jul-2018,000043,28-Jul-2018,000043,28-Jul-2018,002273,29-May-2019,000066 / 30-May-2019 in RTGS,1996450,Nineteen Lakh Ninety Six Thousand Four Hundred Fifty ,1511460,Fifteen Lakh Eleven Thousand Four Hundred Sixty ,484990,Four Lakh Eighty Four Thousand Nine Hundred Ninety 
78,78,073-17-000046,24-Jul-2018,01-Mar-2019,Construction of  Art Gallary Medication centre at Nagarabhavi 3rd stage(Near Anjaneya Temple)  Ward No 73 Kottigepalya,073 Kottegepalya,Executive Engineer Rajarajeshwari Nagar Division,P1771 Zone Works - POW Works,S Ramesh,9448412720,,First and Final,000008,24-Jul-2018,000021,30-Mar-2019,000130,30-Mar-2019,,           ,000038 / 21-May-2021 in RTGS,2614457,Twenty Six Lakh Fourteen Thousand Four Hundred Fifty Seven,139876,One Lakh Thirty Nine Thousand Eight Hundred Seventy Six,2474581,Twenty Four Lakh Seventy Four Thousand Five Hundred Eighty One
79,79,073-17-000080,07-Jul-2018,08-Aug-2018,Drilling of Borewells and Supplying of Water through pipeline in Malagala Village and Surrounding areas in Ward No 73 Kottigepalya,073 Kottegepalya,Executive Engineer Rajarajeshwari Nagar Division,P1802 Water Supply New Areas,Prakash S,9449009383,,First and Final,000007,07-Jul-2018,000014,11-Sep-2018,000087,14-Sep-2018,005800,17-Oct-2019,000229 / 19-Oct-2019 in RTGS,2080714,Twenty  Lakh Eighty  Thousand Seven Hundred Fourteen,85235,Eighty Five Thousand Two Hundred Thirty Five,1995479,Nineteen Lakh Ninety Five Thousand Four Hundred Seventy Nine
80,80,073-17-000039,03-Jul-2018,01-Mar-2019,"Construction of Reading Room Nagarabhavi 2nd Stage Senior citizen association on building at 11th block, Nagarabavi 2nd stage  in Ward No 73 Kottigepalya",073 Kottegepalya,Executive Engineer Rajarajeshwari Nagar Division,P1771 Zone Works - POW Works,S Ramesh,9449009383,,First and Final,000006,03-Jul-2018,000020,30-Mar-2019,000129,30-Mar-2019,,           ,000038 / 21-May-2021 in RTGS,3128000,Thirty One Lakh Twenty Eight Thousand ,167348,One Lakh Sixty Seven Thousand Three Hundred Fourty Eight,2960652,Twenty Nine Lakh Sixty  Thousand Six Hundred Fifty Two
81,81,073-17-000081,03-Jul-2018,08-Aug-2018,Drilling of Borewells and Supplying of Water through pipeline in Kottigepalya Village and Surrounding areas in Ward No 73 Kottigepalya,073 Kottegepalya,Executive Engineer Rajarajeshwari Nagar Division,P1802 Water Supply New Areas,Prakash S,9449009383,,First and Final,000005,03-Jul-2018,000013,11-Sep-2018,000086,14-Sep-2018,005799,17-Oct-2019,000229 / 19-Oct-2019 in RTGS,2080695,Twenty  Lakh Eighty  Thousand Six Hundred Ninety Five,85235,Eighty Five Thousand Two Hundred Thirty Five,1995460,Nineteen Lakh Ninety Five Thousand Four Hundred Sixty 
82,82,073-18-000009,28-Jun-2018,25-Sep-2018,Providing Electrical Lightings at Hanumagiri Park in ward No 73 RR Nagar Zone,073 Kottegepalya,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,"P3350 Developmental works at Yeshwanpura, RR Nagar, K.R Pura Assembly Constituency Rs.15.00 Cr Each",Shivaramu. C,9448024916,,First and Final,000001,28-Jun-2018,000036,25-Aug-2018,000037,25-Aug-2018,009304,20-Mar-2020,000035 / 26-May-2020 in RTGS,417674,Four Lakh Seventeen Thousand Six Hundred Seventy Four,17125,Seventeen Thousand One Hundred Twenty Five,400549,Four Lakh Five Hundred Fourty Nine
83,83,073-18-000001,27-Mar-2018,24-Jun-2018,Providing Electrical Lighting  works at Zen Park  in Ward No.73 RR Nagara Zone.,073 Kottegepalya,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,"P3350 Developmental works at Yeshwanpura, RR Nagar, K.R Pura Assembly Constituency Rs.15.00 Cr Each",Pooja Electricals Prop.Umesh,9035439391,,First and Final,000080,27-Mar-2018,000094,23-Nov-2018,000095,23-Nov-2018,004731,06-Mar-2021,000292 / 09-Mar-2021 in RTGS,393852,Three Lakh Ninety Three Thousand Eight Hundred Fifty Two,19750,Nineteen Thousand Seven Hundred Fifty ,374102,Three Lakh Seventy Four Thousand One Hundred Two
84,84,073-18-000002,27-Mar-2018,24-Jun-2018,Sub Estimate work for Providing Electrical lightings at Ramakrishna Hegade park in ward No 73 RR Nagar Zone,073 Kottegepalya,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,"P3350 Developmental works at Yeshwanpura, RR Nagar, K.R Pura Assembly Constituency Rs.15.00 Cr Each",Pooja Electricals,9035439391,,First and Final,000079,27-Mar-2018,000093,23-Nov-2018,000094,23-Nov-2018,004730,06-Mar-2021,000292 / 09-Mar-2021 in RTGS,364091,Three Lakh Sixty Four Thousand Ninety One,18528,Eighteen Thousand Five Hundred Twenty Eight,345563,Three Lakh Fourty Five Thousand Five Hundred Sixty Three
85,85,073-18-000004,25-Mar-2018,23-Jun-2018,Sub Estimate Work for Providing Electrical Lightings at Srinivasa Nagar Pipe line park (Park 2) in ward No 73 RR Nagar Zone ,073 Kottegepalya,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,"P3350 Developmental works at Yeshwanpura, RR Nagar, K.R Pura Assembly Constituency Rs.15.00 Cr Each",Pooja Electricals ,9035439391,,First and Final,000074,26-Mar-2018,000092,23-Nov-2018,000093,23-Nov-2018,004729,06-Mar-2021,000292 / 09-Mar-2021 in RTGS,365593,Three Lakh Sixty Five Thousand Five Hundred Ninety Three,18620,Eighteen Thousand Six Hundred Twenty ,346973,Three Lakh Fourty Six Thousand Nine Hundred Seventy Three
86,86,073-18-000027,26-Mar-2018,31-Aug-2018,Construction of RCC Retaining Wall around Hanumagiri Park Ch: 00.00 to 120.00 in ward no 73 Kottigepalya,073 Kottegepalya,Executive Engineer (Project) Rajarajeshwari Nagar Zone,"P3250 Special Development works at ward  Ward No.29 Rs.4 Cr, Ward 103,183,161,174,057,027 Rs.1 Cr each, Ward No.052,050,051,170,169,178 Each ward Rs.50.00 Lakhs, Bengaluru South Constituency Rs.2.00 Cr, Ward No 103,Rs.13.00 Cr, Ward No.171 Rs.20.00 Cr, Ward No.19 Rs.8 Cr. Ward No.104 Rs.5 Cr Each",Karnataka Rural Infrastructure Development Ltd,8904904737,,First and Final,000073,26-Mar-2018,000065,29-Sep-2018,000066,29-Sep-2018,001040,23-Jun-2020,000092 / 24-Jun-2020 in RTGS,9916460,Ninety Nine Lakh Sixteen Thousand Four Hundred Sixty ,811946,Eight Lakh Eleven Thousand Nine Hundred Fourty Six,9104514,Ninety One Lakh Four Thousand Five Hundred Fourteen
87,87,073-18-000028,26-Mar-2018,31-Aug-2018,Construction of RCC Retaining Wall around Hanumagiri Park Ch: 120.00 to 190.00 in ward no 73 Kottigepalya,073 Kottegepalya,Executive Engineer (Project) Rajarajeshwari Nagar Zone,"P3250 Special Development works at ward  Ward No.29 Rs.4 Cr, Ward 103,183,161,174,057,027 Rs.1 Cr each, Ward No.052,050,051,170,169,178 Each ward Rs.50.00 Lakhs, Bengaluru South Constituency Rs.2.00 Cr, Ward No 103,Rs.13.00 Cr, Ward No.171 Rs.20.00 Cr, Ward No.19 Rs.8 Cr. Ward No.104 Rs.5 Cr Each",Karnataka Rural Infrastructure Development Ltd,8904904737,,First and Final,000074,26-Mar-2018,000066,29-Sep-2018,000065,29-Sep-2018,000633,06-Jun-2020,000069 / 09-Jun-2020 in RTGS,9916264,Ninety Nine Lakh Sixteen Thousand Two Hundred Sixty Four,809873,Eight Lakh Nine Thousand Eight Hundred Seventy Three,9106391,Ninety One Lakh Six Thousand Three Hundred Ninety One
88,88,073-18-000023,24-Mar-2018,25-May-2018,Providing Project Management Consultancy Services for the work of Construction of RCC  U Shape Drain from Pillappana Katte to Connecting point of SWD V-201 Opp. To  Kodava Samaja Chowdeshwari Nagara ward no 73 of RR Nagara Zone,073 Kottegepalya,Chief Engineer SWD Central Zone,"P3250 Special Development works at ward  Ward No.29 Rs.4 Cr, Ward 103,183,161,174,057,027 Rs.1 Cr each, Ward No.052,050,051,170,169,178 Each ward Rs.50.00 Lakhs, Bengaluru South Constituency Rs.2.00 Cr, Ward No 103,Rs.13.00 Cr, Ward No.171 Rs.20.00 Cr, Ward No.19 Rs.8 Cr. Ward No.104 Rs.5 Cr Each",M/s Prerana Consultants,9448913473,,First and Final,000013,26-Mar-2018,000012,26-Jul-2018,000091,27-Jul-2018,007846,20-Jan-2020,000360 / 21-Jan-2020 in RTGS,94500,Ninety Four Thousand Five Hundred ,9450,Nine Thousand Four Hundred Fifty ,85050,Eighty Five Thousand Fifty 
89,89,073-18-000025,13-Mar-2018,12-Jun-2018,Construction of Organic Pits in Parks at Ward NO 73 Kottigepalya,073 Kottegepalya,Executive Engineer (Project) Rajarajeshwari Nagar Zone,P3211 Production of Organic Manure in parks,Karnataka Rural Infrastructure Development Ltd,8904904737,,Running,000070,12-Mar-2018,000090,27-Mar-2019,000090,27-Mar-2019,,           ,000081 / 17-Jun-2021 in RTGS,480503,Four Lakh Eighty  Thousand Five Hundred Three,55069,Fifty Five Thousand Sixty Nine,425434,Four Lakh Twenty Five Thousand Four Hundred Thirty Four
90,90,073-18-000003,09-Mar-2018,06-Jun-2018,Providing Electrical Lightings at Anjaneya temple park in ward No 73 RR Nagar Zone,073 Kottegepalya,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,"P3350 Developmental works at Yeshwanpura, RR Nagar, K.R Pura Assembly Constituency Rs.15.00 Cr Each",Madegowda C Chikkanna ,9845007123,,First and Final,000058,09-Mar-2018,000066,30-Oct-2018,000067,30-Oct-2018,002181,24-Sep-2020,000254 / 15-Jan-2021 in RTGS,229403,Two Lakh Twenty Nine Thousand Four Hundred Three,13396,Thirteen Thousand Three Hundred Ninety Six,216007,Two Lakh Sixteen Thousand Seven
91,91,073-18-000012,09-Mar-2018,06-Jun-2018,Providing Electrical Lightings at 9th block Adjacent to SWD Park in ward No 73 RR Nagar,073 Kottegepalya,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,"P3350 Developmental works at Yeshwanpura, RR Nagar, K.R Pura Assembly Constituency Rs.15.00 Cr Each",Madegowda C Chikkanna ,9845007123,,First and Final,000059,09-Mar-2018,000065,30-Oct-2018,000066,30-Oct-2018,002180,24-Sep-2020,000254 / 15-Jan-2021 in RTGS,370928,Three Lakh Seventy  Thousand Nine Hundred Twenty Eight,19197,Nineteen Thousand One Hundred Ninety Seven,351731,Three Lakh Fifty One Thousand Seven Hundred Thirty One
92,92,073-18-000013,09-Mar-2018,06-Jun-2018,Providing Electrical Lightings at 8th Block Malagala park in ward No 73 RR Nagar zone,073 Kottegepalya,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,"P3350 Developmental works at Yeshwanpura, RR Nagar, K.R Pura Assembly Constituency Rs.15.00 Cr Each",Madegowda C Chikkana ,9845007123,,First and Final,000057,09-Mar-2018,000064,30-Oct-2018,000065,30-Oct-2018,002179,24-Sep-2020,000254 / 15-Jan-2021 in RTGS,349366,Three Lakh Fourty Nine Thousand Three Hundred Sixty Six,18316,Eighteen Thousand Three Hundred Sixteen,331050,Three Lakh Thirty One Thousand Fifty 
93,93,073-18-000005,07-Mar-2018,04-Jun-2018,Providing Electrical Lightings at 11th Block Vinayaka Temple  Park  in Ward No.73 RR Nagara Zone.,073 Kottegepalya,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,"P3350 Developmental works at Yeshwanpura, RR Nagar, K.R Pura Assembly Constituency Rs.15.00 Cr Each",Chowdeshwari Electrical Prop. Shivaramu,9448024910,,Running,000053,07-Mar-2018,000123,27-Mar-2018,000123,27-Mar-2018,003845,19-Jul-2019,000118 / 19-Jul-2019 in RTGS,208502,Two Lakh Eight Thousand Five Hundred Two,8549,Eight Thousand Five Hundred Fourty Nine,199953,One Lakh Ninety Nine Thousand Nine Hundred Fifty Three
94,94,073-17-000037,06-Mar-2018,01-Feb-2019,Providing Labours and Tractor for ward maintenance in Ward No 73,073 Kottegepalya,Executive Engineer Rajarajeshwari Nagar Division,P1771 Zone Works - POW Works,SHIVARAM R          ,9036033962,,First and Final,000098,06-Mar-2018,000028,05-Aug-2021,000114,05-Aug-2021,,           ,Under Process in AdCf - Acts. Supdt.,1562082,Fifteen Lakh Sixty Two Thousand Eighty Two,64082,Sixty Four Thousand Eighty Two,1498000,Fourteen Lakh Ninety Eight Thousand 
95,95,073-17-000045,06-Mar-2018,01-Mar-2019,Construction of Reading Room for Senior Citizen at 5th block Nagarabhavi 2nd Stage in  Ward No 73 Kottigepalya,073 Kottegepalya,Executive Engineer Rajarajeshwari Nagar Division,P1771 Zone Works - POW Works,S Ramesh,9999999999,,First and Final,000099,06-Mar-2018,000019,29-Mar-2019,000128,29-Mar-2019,,           ,000038 / 21-May-2021 in RTGS,2527583,Twenty Five Lakh Twenty Seven Thousand Five Hundred Eighty Three,135227,One Lakh Thirty Five Thousand Two Hundred Twenty Seven,2392356,Twenty Three Lakh Ninety Two Thousand Three Hundred Fifty Six
96,96,073-17-000041,06-Mar-2018,29-Jun-2018,"Drilling of Borewell providing and fixing motor, pump, water supply line, to the borewell at Sajjepalya New Layout, near Aravinda School Malagala and  Ward No 73 Kottigepalya",073 Kottegepalya,Executive Engineer Rajarajeshwari Nagar Division,P1771 Zone Works - POW Works,Kusuma Electricals,9999999999,,First and Final,000097,06-Mar-2018,000008,03-Aug-2018,000079,03-Aug-2018,004706,21-Aug-2019,000171 / 28-Aug-2019 in RTGS,2529540,Twenty Five Lakh Twenty Nine Thousand Five Hundred Fourty ,128975,One Lakh Twenty Eight Thousand Nine Hundred Seventy Five,2400565,Twenty Four Lakh Five Hundred Sixty Five
97,97,073-17-000042,06-Mar-2018,29-Jun-2018,"Drilling of Borewell providing and fixing motor, pump, water supply line, to the borewell at  Malagala village, Malagala Janatha Colony and Krishnanda Nagara   Ward No 73 Kottigepalya",073 Kottegepalya,Executive Engineer Rajarajeshwari Nagar Division,P1771 Zone Works - POW Works,Prakash S,9449009383,,First and Final,000100,06-Mar-2018,000005,21-Jul-2018,000064,21-Jul-2018,003543,17-Jul-2019,000116 / 18-Jul-2019 in RTGS,2558434,Twenty Five Lakh Fifty Eight Thousand Four Hundred Thirty Four,104850,One Lakh Four Thousand Eight Hundred Fifty ,2453584,Twenty Four Lakh Fifty Three Thousand Five Hundred Eighty Four
98,98,073-17-000043,06-Mar-2018,23-Jun-2018,"Drilling of Borewell providing and fixing motor, pump, water supply line, to the borewell at   Nagarabhavi 1st Block near Shankar Sannidi Nagarabhavi 11th Block  Ward No 73 Kottigepalya",073 Kottegepalya,Executive Engineer Rajarajeshwari Nagar Division,P1771 Zone Works - POW Works,Prakash S,9449009383,,First and Final,000096,06-Mar-2018,000004,21-Jul-2018,000063,21-Jul-2018,003542,17-Jul-2019,000116 / 18-Jul-2019 in RTGS,2025915,Twenty  Lakh Twenty Five Thousand Nine Hundred Fifteen,83040,Eighty Three Thousand Fourty ,1942875,Nineteen Lakh Fourty Two Thousand Eight Hundred Seventy Five
99,99,073-17-000047,06-Mar-2018,23-Jun-2018,Providing Name Boards and Name Board Stickers to Ward in  Ward No 73,073 Kottegepalya,Executive Engineer Rajarajeshwari Nagar Division,P1771 Zone Works - POW Works,Prakash S,9449009383,,First and Final,000095,06-Mar-2018,000007,21-Jul-2018,000066,21-Jul-2018,007717,18-Jan-2020,000356 / 18-Jan-2020 in RTGS,2095263,Twenty  Lakh Ninety Five Thousand Two Hundred Sixty Three,87263,Eighty Seven Thousand Two Hundred Sixty Three,2008000,Twenty  Lakh Eight Thousand 
100,100,073-17-000040,05-Mar-2018,23-Jun-2018,"Drilling of Borewell providing and fixing motor, pump, water supply line, to the borewell at kempegowda Layout, Gangamma Garden, and RKL Layout   in Ward No 73 Kottigepalya",073 Kottegepalya,Executive Engineer Rajarajeshwari Nagar Division,P1771 Zone Works - POW Works,Prakash S,9449009383,,First and Final,000093,05-Mar-2018,000003,21-Jul-2018,000062,21-Jul-2018,003541,17-Jul-2019,000116 / 18-Jul-2019 in RTGS,2558616,Twenty Five Lakh Fifty Eight Thousand Six Hundred Sixteen,104380,One Lakh Four Thousand Three Hundred Eighty ,2454236,Twenty Four Lakh Fifty Four Thousand Two Hundred Thirty Six
101,101,073-17-000044,05-Mar-2018,23-Jun-2018,Construction of CC Roads and Drain at Muthurayaswamy Badavanne at Sunkadakatte and other roads in  Ward No 73 Kottigepalya,073 Kottegepalya,Executive Engineer Rajarajeshwari Nagar Division,P1771 Zone Works - POW Works,Prakash S,9449009383,,First and Final,000094,05-Mar-2018,000006,21-Jul-2018,000065,21-Jul-2018,007712,18-Jan-2020,000356 / 18-Jan-2020 in RTGS,4412862,Fourty Four Lakh Twelve Thousand Eight Hundred Sixty Two,242862,Two Lakh Fourty Two Thousand Eight Hundred Sixty Two,4170000,Fourty One Lakh Seventy  Thousand 
102,102,073-18-000024,01-Mar-2018,31-Aug-2018,Construction of Sump tank and other Works in Parks in Ward no 73 in RR Nagar Zone,073 Kottegepalya,Executive Engineer (Project) Rajarajeshwari Nagar Zone,P3209 Water Facilities in BBMP Parks,Karnataka Rural Infrastructure Development Ltd,8904904737,,First and Final,000060,01-Mar-2018,000068,29-Sep-2018,000068,29-Sep-2018,006665,06-Dec-2019,000300 / 10-Dec-2019 in RTGS,534846,Five Lakh Thirty Four Thousand Eight Hundred Fourty Six,48210,Fourty Eight Thousand Two Hundred Ten,486636,Four Lakh Eighty Six Thousand Six Hundred Thirty Six
103,103,073-18-000023,28-Feb-2018,21-May-2018,Construction of RCC  U Shape Drain from Pillappana Katte to Connecting point of SWD V-201 Opp. To  Kodava Samaja Chowdeshwari Nagara ward no 73 of RR Nagara Zone,073 Kottegepalya,Chief Engineer SWD Central Zone,"P3250 Special Development works at ward  Ward No.29 Rs.4 Cr, Ward 103,183,161,174,057,027 Rs.1 Cr each, Ward No.052,050,051,170,169,178 Each ward Rs.50.00 Lakhs, Bengaluru South Constituency Rs.2.00 Cr, Ward No 103,Rs.13.00 Cr, Ward No.171 Rs.20.00 Cr, Ward No.19 Rs.8 Cr. Ward No.104 Rs.5 Cr Each",KRIDL,9480828220,,First and Final,000010,27-Feb-2018,000003,02-Jun-2018,000038,04-Jun-2018,006236,14-Nov-2019,000277 / 26-Nov-2019 in RTGS,19829040,One Crore Ninety Eight Lakh Twenty Nine Thousand Fourty ,1686200,Sixteen Lakh Eighty Six Thousand Two Hundred ,18142840,One Crore Eighty One Lakh Fourty Two Thousand Eight Hundred Fourty 
104,104,073-18-000001,26-Feb-2018,10-Oct-2018,Improvements and Other Development  works at Zen Park  in Ward No.73 RR Nagara Zone.,073 Kottegepalya,Executive Engineer (Project) Rajarajeshwari Nagar Zone,"P3350 Developmental works at Yeshwanpura, RR Nagar, K.R Pura Assembly Constituency Rs.15.00 Cr Each",Sun Rays Engineering Works,0828606202,,First and Final,000054,25-Feb-2018,000083,30-Nov-2018,000083,30-Nov-2018,003321,10-Dec-2020,000232 / 15-Dec-2020 in RTGS,5652978,Fifty Six Lakh Fifty Two Thousand Nine Hundred Seventy Eight,310681,Three Lakh Ten Thousand Six Hundred Eighty One,5342297,Fifty Three Lakh Fourty Two Thousand Two Hundred Ninety Seven
105,105,073-18-000010,26-Feb-2018,02-Aug-2018,"Improvements and Other Development  works at 9th Block, 2nd Stage Gandhi Park in Ward No.73 RR Nagara Zone.",073 Kottegepalya,Executive Engineer (Project) Rajarajeshwari Nagar Zone,"P3350 Developmental works at Yeshwanpura, RR Nagar, K.R Pura Assembly Constituency Rs.15.00 Cr Each",Sun Rays Engineering Works,0828606202,,First and Final,000055,25-Feb-2018,000051,14-Sep-2018,000058,15-Sep-2018,000521,29-May-2020,000055 / 02-Jun-2020 in RTGS,6719070,Sixty Seven Lakh Nineteen Thousand Seventy ,227808,Two Lakh Twenty Seven Thousand Eight Hundred Eight,6491262,Sixty Four Lakh Ninety One Thousand Two Hundred Sixty Two
106,106,073-18-000008,02-Feb-2018,08-Aug-2018,Providing Consultancy Services for Construction supervision project management Service including Proof Checking and Quality control for the Work of Improvements and Other Development of Park in Ward No.73(13 Parks),073 Kottegepalya,Executive Engineer (Project) Rajarajeshwari Nagar Zone,"P3350 Developmental works at Yeshwanpura, RR Nagar, K.R Pura Assembly Constituency Rs.15.00 Cr Each",Civil Quality Consultants and Engineers,9886998316,,First and Final,000045,01-Feb-2018,000059,17-Sep-2018,000059,17-Sep-2018,001332,26-Jun-2020,000124 / 03-Jul-2020 in RTGS,474000,Four Lakh Seventy Four Thousand ,47400,Fourty Seven Thousand Four Hundred ,426600,Four Lakh Twenty Six Thousand Six Hundred 
107,107,073-17-000038,19-Jan-2018,23-Jun-2018,Reserving fund for Emergency and necessary works  in Ward No 73 Kottigepalya,073 Kottegepalya,Executive Engineer Rajarajeshwari Nagar Division,P1771 Zone Works - POW Works,K.Shankar (Thirumala Enterprises),9844024586,,Second and Final,000058,19-Jan-2018,000009,07-Aug-2018,000080,07-Aug-2018,004886,31-Aug-2019,000177 / 07-Sep-2019 in RTGS,464000,Four Lakh Sixty Four Thousand ,20030,Twenty  Thousand Thirty ,443970,Four Lakh Fourty Three Thousand Nine Hundred Seventy 
108,108,073-17-000038,19-Jan-2018,20-Feb-2018,Reserving fund for Emergency and necessary works  in Ward No 73 Kottigepalya,073 Kottegepalya,Executive Engineer Rajarajeshwari Nagar Division,P1771 Zone Works - POW Works,K.Shankar (Thirumala Enterprises),9844024586,,Running,000058,19-Jan-2018,000031,27-Feb-2018,000147,27-Feb-2018,004118,29-Jul-2019,000135 / 31-Jul-2019 in RTGS,557939,Five Lakh Fifty Seven Thousand Nine Hundred Thirty Nine,18740,Eighteen Thousand Seven Hundred Fourty ,539199,Five Lakh Thirty Nine Thousand One Hundred Ninety Nine
109,109,073-18-000009,10-Jan-2018,30-Jul-2018,Improvements and Other Development  works at Hanumagiri Park in Ward No.73 RR Nagara Zone.,073 Kottegepalya,Executive Engineer (Project) Rajarajeshwari Nagar Zone,"P3350 Developmental works at Yeshwanpura, RR Nagar, K.R Pura Assembly Constituency Rs.15.00 Cr Each",Nature Care(Chandrashekar.G,9845355689,,First and Final,000037,10-Jan-2018,000064,22-Sep-2018,000064,22-Sep-2018,000608,06-Jun-2020,000069 / 09-Jun-2020 in RTGS,4054623,Fourty  Lakh Fifty Four Thousand Six Hundred Twenty Three,141590,One Lakh Fourty One Thousand Five Hundred Ninety ,3913033,Thirty Nine Lakh Thirteen Thousand Thirty Three
110,110,073-18-000004,10-Jan-2018,02-Aug-2018,Improvements and Other Development  works at Srinivas Nagara Pipeline Park   (part-2)  in Ward No.73 RR Nagara Zone.,073 Kottegepalya,Executive Engineer (Project) Rajarajeshwari Nagar Zone,"P3350 Developmental works at Yeshwanpura, RR Nagar, K.R Pura Assembly Constituency Rs.15.00 Cr Each",Sun Rays Engineering Works (Ravi Gowda),9448363177,,First and Final,000039,10-Jan-2018,000048,14-Sep-2018,000056,15-Sep-2018,000517,29-May-2020,000055 / 02-Jun-2020 in RTGS,4734785,Fourty Seven Lakh Thirty Four Thousand Seven Hundred Eighty Five,165960,One Lakh Sixty Five Thousand Nine Hundred Sixty ,4568825,Fourty Five Lakh Sixty Eight Thousand Eight Hundred Twenty Five
111,111,073-18-000006,04-Jan-2018,31-Jul-2018,"Improvements and Other Development works at Kere Angala, 2nd Stage  Park  in Ward No.73 RR Nagara Zone.",073 Kottegepalya,Executive Engineer (Project) Rajarajeshwari Nagar Zone,"P3350 Developmental works at Yeshwanpura, RR Nagar, K.R Pura Assembly Constituency Rs.15.00 Cr Each",Sun Rays Engineering Works(Ravi Gowda),9448363177,,First and Final,000041,10-Jan-2018,000053,15-Sep-2018,000055,15-Sep-2018,000516,29-May-2020,000055 / 02-Jun-2020 in RTGS,3304138,Thirty Three Lakh Four Thousand One Hundred Thirty Eight,116994,One Lakh Sixteen Thousand Nine Hundred Ninety Four,3187144,Thirty One Lakh Eighty Seven Thousand One Hundred Fourty Four
112,112,073-18-000007,10-Jan-2018,30-Jul-2018,Improvements and Other Development  works at 13th Block Vinayaka Layout  Park  in Ward No.73 RR Nagara Zone.,073 Kottegepalya,Executive Engineer (Project) Rajarajeshwari Nagar Zone,"P3350 Developmental works at Yeshwanpura, RR Nagar, K.R Pura Assembly Constituency Rs.15.00 Cr Each",Nature Care(G.Chandrashekar.G),9845355689,,First and Final,000036,10-Jan-2018,000052,14-Sep-2018,000057,15-Sep-2018,000518,29-May-2020,000055 / 02-Jun-2020 in RTGS,1063602,Ten Lakh Sixty Three Thousand Six Hundred Two,33502,Thirty Three Thousand Five Hundred Two,1030100,Ten Lakh Thirty  Thousand One Hundred 
