,"Bruhat Bengaluru Mahanagara Palike
Works Bill Public View
",,,,,,,,,,,,,,,,,,,,,,,,,,
237,237,044-18-000013,01-Feb-2018,20-Jun-2019,Removal of historical debries in ward no.44 Marappanapalya.,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,"P3328 Special Development works at Ward No.22, 31, 44, 70, 74, 102, 135, 176 Rs.1 Cr Each, Ward No.86, 112, 144 Rs.5.Cr Each",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000165,14-Feb-2018,000337,17-Feb-2020,000413,18-Feb-2020,,           ,000099 / 12-May-2022 in RTGS,1997312,Nineteen Lakh Ninety Seven Thousand Three Hundred Twelve,239857,Two Lakh Thirty Nine Thousand Eight Hundred Fifty Seven,1757455,Seventeen Lakh Fifty Seven Thousand Four Hundred Fifty Five
238,238,044-18-000010,01-Feb-2018,31-Jul-2018,Drilling of Borewells at Marappanapalya in ward no.44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,"P3328 Special Development works at Ward No.22, 31, 44, 70, 74, 102, 135, 176 Rs.1 Cr Each, Ward No.86, 112, 144 Rs.5.Cr Each",kridl,9900333496,,First and Final,000168,14-Feb-2018,000144,03-Sep-2018,000265,04-Sep-2018,005683,10-Oct-2019,000211 / 10-Oct-2019 in RTGS,2473795,Twenty Four Lakh Seventy Three Thousand Seven Hundred Ninety Five,295227,Two Lakh Ninety Five Thousand Two Hundred Twenty Seven,2178568,Twenty One Lakh Seventy Eight Thousand Five Hundred Sixty Eight
239,239,044-18-000011,01-Feb-2018,20-Jun-2018,Improvements to footpath from Toyota Kirloskar body shop to Classic Appartment cross roads (Right Side)  in ward no.44 Marappanapalya.,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,"P3328 Special Development works at Ward No.22, 31, 44, 70, 74, 102, 135, 176 Rs.1 Cr Each, Ward No.86, 112, 144 Rs.5.Cr Each",kridl,9900333496,,First and Final,000167,14-Feb-2018,000098,20-Jul-2018,000191,20-Jul-2018,007661,18-Jan-2020,000355 / 18-Jan-2020 in RTGS,1499620,Fourteen Lakh Ninety Nine Thousand Six Hundred Twenty ,177761,One Lakh Seventy Seven Thousand Seven Hundred Sixty One,1321859,Thirteen Lakh Twenty One Thousand Eight Hundred Fifty Nine
240,240,044-18-000012,01-Feb-2018,21-Jun-2018,Improvements to footpath from Toyota Kirloskar body shop to Classic Appartment cross roads (Left Side)  in ward no.44 Marappanapalya.,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,"P3328 Special Development works at Ward No.22, 31, 44, 70, 74, 102, 135, 176 Rs.1 Cr Each, Ward No.86, 112, 144 Rs.5.Cr Each",kridl,9900333496,,First and Final,000166,14-Feb-2018,000099,20-Jul-2018,000192,20-Jul-2018,007662,18-Jan-2020,000355 / 18-Jan-2020 in RTGS,1499485,Fourteen Lakh Ninety Nine Thousand Four Hundred Eighty Five,177646,One Lakh Seventy Seven Thousand Six Hundred Fourty Six,1321839,Thirteen Lakh Twenty One Thousand Eight Hundred Thirty Nine
241,241,044-18-000009,01-Feb-2018,10-Apr-2018,Drilling of Borewells at Vijayanandanagara in ward no.44 Marappanapalya.,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,"P3328 Special Development works at Ward No.22, 31, 44, 70, 74, 102, 135, 176 Rs.1 Cr Each, Ward No.86, 112, 144 Rs.5.Cr Each",kridl,9900333496,,First and Final,000169,14-Feb-2018,000023,30-Apr-2018,000047,07-May-2018,009336,22-Feb-2019,000360 / 25-Feb-2019 in RTGS,2485416,Twenty Four Lakh Eighty Five Thousand Four Hundred Sixteen,289653,Two Lakh Eighty Nine Thousand Six Hundred Fifty Three,2195763,Twenty One Lakh Ninety Five Thousand Seven Hundred Sixty Three
242,242,044-17-000078,24-Jan-2018,28-Jul-2018,Providing beautification and park infront of Lakshmi wines at Marappana palya ward no 44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,"P3173 Special Development works in ward No.124, 185, 98, 188, 10, 14, 16, 30, 28, 37, 42, 130, 159, 65, 66, 73, 79, 80, 90, 95, 94, 89, 108, 111, 115, 97, 105, 131, 133, 119, 125, 137, 143, 124, 158, 138, 83, 166, 182, 129, 165, 161, 04, 88, 27, 31, 32, 52, 44, 26, 07, 183, 178, 187 (Rs.100 lakhs per ward)",kridl,9900333496,,First and Final,000140,30-Jan-2018,000126,13-Aug-2018,000237,13-Aug-2018,009102,17-Mar-2020,000032 / 26-May-2020 in RTGS,1999439,Nineteen Lakh Ninety Nine Thousand Four Hundred Thirty Nine,237940,Two Lakh Thirty Seven Thousand Nine Hundred Fourty ,1761499,Seventeen Lakh Sixty One Thousand Four Hundred Ninety Nine
243,243,044-17-000013,10-Jan-2018,05-Feb-2018,Providing LED Streetlights timer switches and connected accessories to Marappana palya  in ward no 44,044 Marappana Palya,Executive Engineer Electrical West Zone,P2415 Reserve fund for TandF Committee,The Technical Manager KRIDL,9845008155,,First and Final,000095,10-Jan-2018,000092,19-Feb-2018,000117,19-Feb-2018,002006,23-May-2019,000059 / 25-May-2019 in RTGS,4992132,Fourty Nine Lakh Ninety Two Thousand One Hundred Thirty Two,629100,Six Lakh Twenty Nine Thousand One Hundred ,4363032,Fourty Three Lakh Sixty Three Thousand Thirty Two
244,244,044-16-000027,30-Aug-2016,24-Sep-2019,Providing Shettal cock court in Marappanapalya in ward No.44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P0190 Works sanctioned by Hon Mayor,KRIDL BHUSIRI  ACCOU,0000000000,,Third and Final,000116,15-Dec-2017,000243,31-Dec-2019,000369,01-Jan-2020,,           ,000087 / 09-May-2022 in RTGS,949441,Nine Lakh Fourty Nine Thousand Four Hundred Fourty One,134484,One Lakh Thirty Four Thousand Four Hundred Eighty Four,814957,Eight Lakh Fourteen Thousand Nine Hundred Fifty Seven
245,245,044-17-000040,01-Sep-2017,23-Sep-2017,Providing open GYM Equipments at Krishnanandnagara in Marappanapalya in ward No.44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,K.Rangaraju,0000000000,,First and Final,000093,25-Sep-2017,000053,27-Oct-2017,000084,27-Oct-2017,007874,11-Dec-2018,000292 / 14-Dec-2018 in RTGS,2385412,Twenty Three Lakh Eighty Five Thousand Four Hundred Twelve,244455,Two Lakh Fourty Four Thousand Four Hundred Fifty Five,2140957,Twenty One Lakh Fourty  Thousand Nine Hundred Fifty Seven
246,246,044-17-000048,03-Mar-2017,23-Oct-2017,Construction of Anganawadi building and tailoring hall at Gouthamanagara in ward No.44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,B.R.Puttaswamy,9945299158,,First and Final,000054,19-Jul-2017,000065,17-Nov-2017,000110,17-Nov-2017,005278,20-Aug-2018,000176 / 21-Aug-2018 in RTGS,1925990,Nineteen Lakh Twenty Five Thousand Nine Hundred Ninety ,87692,Eighty Seven Thousand Six Hundred Ninety Two,1838298,Eighteen Lakh Thirty Eight Thousand Two Hundred Ninety Eight
247,247,044-17-000047,03-Mar-2017,10-Oct-2017,"Construction of Mini water tank to Ashokapuram slum and providing covering slab and flagging course, open drain infront of Sri Raj apartment road in ward No.44",044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,B.R.puttaswamy,9945299158,,First and Final,000055,19-Jul-2017,000056,31-Oct-2017,000091,31-Oct-2017,001951,22-May-2019,000057 / 24-May-2019 in RTGS,989780,Nine Lakh Eighty Nine Thousand Seven Hundred Eighty ,50111,Fifty  Thousand One Hundred Eleven,939669,Nine Lakh Thirty Nine Thousand Six Hundred Sixty Nine
248,248,044-17-000052,08-Mar-2017,27-Jul-2017,Providing Concrete patch works in ward No.44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,Vishwanath,0000000000,,First and Final,000058,19-Jul-2017,000006,16-Aug-2017,000004,19-Aug-2017,006173,04-Oct-2018,000229 / 12-Oct-2018 in RTGS,848350,Eight Lakh Fourty Eight Thousand Three Hundred Fifty ,57405,Fifty Seven Thousand Four Hundred Five,790945,Seven Lakh Ninety  Thousand Nine Hundred Fourty Five
249,249,044-17-000049,17-Mar-2017,21-Jul-2017,Maintenance of BBMP buildings in ward NO.44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,K.Rangaraju,0000000000,,First and Final,000057,19-Jul-2017,000005,14-Aug-2017,000010,14-Aug-2017,005097,10-Aug-2018,000171 / 14-Aug-2018 in RTGS,940890,Nine Lakh Fourty  Thousand Eight Hundred Ninety ,113173,One Lakh Thirteen Thousand One Hundred Seventy Three,827717,Eight Lakh Twenty Seven Thousand Seven Hundred Seventeen
250,250,044-16-000002,01-Jul-2020,05-Jan-2021, Annual Operation And maintenance Of Street Lights at  Marappanapalya in Ward No- 44,044 Marappana Palya,Executive Engineer Electrical West Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),Ganga Enterprises,9620096296,,Final,000005,15-Jul-2017,000164,10-Mar-2021,000164,10-Mar-2021,,           ,000082 / 18-Jun-2021 in RTGS,568933,Five Lakh Sixty Eight Thousand Nine Hundred Thirty Three,44870,Fourty Four Thousand Eight Hundred Seventy ,524063,Five Lakh Twenty Four Thousand Sixty Three
251,251,044-16-000002,01-Feb-2020,30-Jun-2020, Annual Operation And maintenance Of Street Lights at  Marappanapalya in Ward No- 44,044 Marappana Palya,Executive Engineer Electrical West Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),Ganga Enterprises,9620096296,,Running,000005,15-Jul-2017,000051,14-Aug-2020,000051,14-Aug-2020,002950,27-Nov-2020,000218 / 01-Dec-2020 in RTGS,468027,Four Lakh Sixty Eight Thousand Twenty Seven,46280,Fourty Six Thousand Two Hundred Eighty ,421747,Four Lakh Twenty One Thousand Seven Hundred Fourty Seven
252,252,044-16-000002,01-Sep-2019,31-Jan-2020, Annual Operation And maintenance Of Street Lights at  Marappanapalya in Ward No- 44,044 Marappana Palya,Executive Engineer Electrical West Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),Ganga Enterprises,9620096296,,Running,000005,15-Jul-2017,000031,25-May-2020,000031,25-May-2020,001097,24-Jun-2020,000103 / 29-Jun-2020 in RTGS,462026,Four Lakh Sixty Two Thousand Twenty Six,45673,Fourty Five Thousand Six Hundred Seventy Three,416353,Four Lakh Sixteen Thousand Three Hundred Fifty Three
253,253,044-16-000002,01-Jan-2019,31-Aug-2019, Annual Operation And maintenance Of Street Lights at  Marappanapalya in Ward No- 44,044 Marappana Palya,Executive Engineer Electrical West Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),Ganga Enterprises,9620096296,,Running,000005,15-Jul-2017,000077,23-Oct-2019,000077,23-Oct-2019,006125,07-Nov-2019,000258 / 08-Nov-2019 in RTGS,750043,Seven Lakh Fifty  Thousand Fourty Three,74144,Seventy Four Thousand One Hundred Fourty Four,675899,Six Lakh Seventy Five Thousand Eight Hundred Ninety Nine
254,254,044-16-000002,01-Jan-2018,31-Dec-2018, Annual Operation And maintenance Of Street Lights at  Marappanapalya in Ward No- 44,044 Marappana Palya,Executive Engineer Electrical West Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),Ganga Enterprises,9620096296,,Running,000005,15-Jul-2017,000216,02-Feb-2019,000213,02-Feb-2019,000980,24-Apr-2019,000029 / 25-Apr-2019 in RTGS,1479805,Fourteen Lakh Seventy Nine Thousand Eight Hundred Five,146299,One Lakh Fourty Six Thousand Two Hundred Ninety Nine,1333506,Thirteen Lakh Thirty Three Thousand Five Hundred Six
255,255,044-16-000002,01-Feb-2017,31-Dec-2017, Annual Operation And maintenance Of Street Lights at  Marappanapalya in Ward No- 44,044 Marappana Palya,Executive Engineer Electrical West Zone,P0300 M and R to Street Lights - Replacement of Burnt Bulbs etc. (Package),Ganga Enterprises,9620096296,,Running,000005,15-Jul-2017,000107,14-Mar-2018,000136,14-Mar-2018,004038,19-Jul-2018,000134 / 20-Jul-2018 in RTGS,1358512,Thirteen Lakh Fifty Eight Thousand Five Hundred Twelve,137210,One Lakh Thirty Seven Thousand Two Hundred Ten,1221302,Twelve Lakh Twenty One Thousand Three Hundred Two
256,256,044-17-000015,21-Jan-2017,19-Jun-2017,Providing lighting system to line park at Shankar Nagar in ward no 44,044 Marappana Palya,Executive Engineer Electrical West Zone,P2178 Works sanctioned by Dy. Mayor,The Technical Manager KRIDL,9845008155,,First and Final,000087,29-Jun-2017,000023,30-Jun-2017,000059,30-Jun-2017,001189,27-Apr-2019,000037 / 06-May-2019 in RTGS,1697139,Sixteen Lakh Ninety Seven Thousand One Hundred Thirty Nine,250508,Two Lakh Fifty  Thousand Five Hundred Eight,1446631,Fourteen Lakh Fourty Six Thousand Six Hundred Thirty One
257,257,044-17-000074,27-Jun-2017,04-Jan-2020,"Providing bus shelter, brick on edge, MS Ralings, lightings and covering slab at Krishnananda Nagar  circle in ward no 44 Marappana Palya ",044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,"P3176 Developmental works in Ward No. 82, 06,16,44,70,17,26,13,79,35 ( Rs. 300.00 lakhs per each ward)",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000130,27-Jun-2017,000115,27-Oct-2020,000266,03-Nov-2020,,           ,Under Process in AdCf - Acts. Supdt.,4950275,Fourty Nine Lakh Fifty  Thousand Two Hundred Seventy Five,744215,Seven Lakh Fourty Four Thousand Two Hundred Fifteen,4206060,Fourty Two Lakh Six Thousand Sixty 
258,258,044-17-000073,27-Jun-2017,07-Sep-2019, Providing beautification of park at Shankara Nagar on all along Raja kaluve and statues at bridge point at Shankara Nagara main road in Marappana Palya ward no 44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,"P3176 Developmental works in Ward No. 82, 06,16,44,70,17,26,13,79,35 ( Rs. 300.00 lakhs per each ward)",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000127,27-Jun-2017,000211,14-Nov-2019,000324,14-Nov-2019,,           ,000060 / 28-Apr-2022 in RTGS,1481994,Fourteen Lakh Eighty One Thousand Nine Hundred Ninety Four,183845,One Lakh Eighty Three Thousand Eight Hundred Fourty Five,1298149,Twelve Lakh Ninety Eight Thousand One Hundred Fourty Nine
259,259,044-17-000075,27-Jun-2017,25-Jun-2018,Asphalting and CC road to bad reaches in Nanjundeshwara Nagar in Marappana Palya ward no 44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,"P3176 Developmental works in Ward No. 82, 06,16,44,70,17,26,13,79,35 ( Rs. 300.00 lakhs per each ward)",kridl,9900333496,,First and Final,000131,27-Jun-2017,000235,29-Nov-2018,000386,29-Nov-2018,004920,10-Mar-2021,000296 / 16-Mar-2021 in RTGS,1968640,Nineteen Lakh Sixty Eight Thousand Six Hundred Fourty ,234500,Two Lakh Thirty Four Thousand Five Hundred ,1734140,Seventeen Lakh Thirty Four Thousand One Hundred Fourty 
260,260,044-17-000076,27-Jun-2017,15-Jun-2018,Reconstruction of drain and footpath at Bangalore-Tumkur service road beside total gas station in Marappana Palya ward no 44 ,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,"P3176 Developmental works in Ward No. 82, 06,16,44,70,17,26,13,79,35 ( Rs. 300.00 lakhs per each ward)",kridl,9900333496,,First and Final,000129,27-Jun-2017,000077,10-Jul-2018,000159,10-Jul-2018,007612,18-Jan-2020,000354 / 18-Jan-2020 in RTGS,989364,Nine Lakh Eighty Nine Thousand Three Hundred Sixty Four,121920,One Lakh Twenty One Thousand Nine Hundred Twenty ,867444,Eight Lakh Sixty Seven Thousand Four Hundred Fourty Four
261,261,044-17-000072,27-Jun-2017,08-Jan-2018,"Improvements to park, walking track, repairs to fencing and construction of compound wall beside DWCC  in Marappana Palya ward no 44",044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,"P3176 Developmental works in Ward No. 82, 06,16,44,70,17,26,13,79,35 ( Rs. 300.00 lakhs per each ward)",kridl,9900333496,,First and Final,000126,27-Jun-2017,000137,23-Feb-2018,000224,26-Feb-2018,002021,23-May-2019,000059 / 25-May-2019 in RTGS,3460596,Thirty Four Lakh Sixty  Thousand Five Hundred Ninety Six,418194,Four Lakh Eighteen Thousand One Hundred Ninety Four,3042402,Thirty  Lakh Fourty Two Thousand Four Hundred Two
262,262,044-17-000064,27-Jun-2017,28-Nov-2017,Providing open gym lightings and fencing at Rajeev Gandhi Nagara in Marappana Palya in ward no 44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P2178 Works sanctioned by Dy. Mayor,kridl,9900333496,,First and Final,000119,27-Jun-2017,000092,27-Dec-2017,000146,27-Dec-2017,002601,11-Jun-2019,000076 / 12-Jun-2019 in RTGS,2474903,Twenty Four Lakh Seventy Four Thousand Nine Hundred Three,295586,Two Lakh Ninety Five Thousand Five Hundred Eighty Six,2179317,Twenty One Lakh Seventy Nine Thousand Three Hundred Seventeen
263,263,044-17-000066,27-Jun-2017,28-Oct-2017,Re construction of culverts providing flagging course and covering slab 5th 6th and cross roads at Shankaranagar in Marappana palya ward o 44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P2178 Works sanctioned by Dy. Mayor,kridl,9900333496,,First and Final,000121,27-Jun-2017,000093,27-Dec-2017,000147,27-Dec-2017,002607,11-Jun-2019,000076 / 12-Jun-2019 in RTGS,1979260,Nineteen Lakh Seventy Nine Thousand Two Hundred Sixty ,237295,Two Lakh Thirty Seven Thousand Two Hundred Ninety Five,1741965,Seventeen Lakh Fourty One Thousand Nine Hundred Sixty Five
264,264,044-17-000065,27-Jun-2017,30-Nov-2017,Construction of playing equipment to children s park beside Yogasana building at Shankaranagar in Marappana palya in ward no 44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P2178 Works sanctioned by Dy. Mayor,kridl,9900333496,,First and Final,000120,27-Jun-2017,000090,23-Dec-2017,000141,23-Dec-2017,008989,25-Jan-2019,000347 / 11-Feb-2019 in RTGS,2969160,Twenty Nine Lakh Sixty Nine Thousand One Hundred Sixty ,359266,Three Lakh Fifty Nine Thousand Two Hundred Sixty Six,2609894,Twenty Six Lakh Nine Thousand Eight Hundred Ninety Four
265,265,044-17-000069,27-Jun-2017,30-Nov-2017,"Providing open gym, Brick on edge, Lightings and fencing at MRMS quarters  in Marappana Palya ward no 44",044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,"P3176 Developmental works in Ward No. 82, 06,16,44,70,17,26,13,79,35 ( Rs. 300.00 lakhs per each ward)",kridl,9900333496,,First and Final,000124,27-Jun-2017,000089,23-Dec-2017,000140,23-Dec-2017,008988,25-Jan-2019,000347 / 11-Feb-2019 in RTGS,4951660,Fourty Nine Lakh Fifty One Thousand Six Hundred Sixty ,611865,Six Lakh Eleven Thousand Eight Hundred Sixty Five,4339795,Fourty Three Lakh Thirty Nine Thousand Seven Hundred Ninety Five
266,266,044-17-000067,27-Jun-2017,09-Oct-2017,Drilling of borewell and providing pipeline to drinking water supply to Someshwara Nagar in Marappana Palya ward no 44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,"P3176 Developmental works in Ward No. 82, 06,16,44,70,17,26,13,79,35 ( Rs. 300.00 lakhs per each ward)",kridl,9900333496,,First and Final,000122,27-Jun-2017,000063,15-Nov-2017,000108,15-Nov-2017,005276,20-Aug-2018,000176 / 21-Aug-2018 in RTGS,2443219,Twenty Four Lakh Fourty Three Thousand Two Hundred Nineteen,296957,Two Lakh Ninety Six Thousand Nine Hundred Fifty Seven,2146262,Twenty One Lakh Fourty Six Thousand Two Hundred Sixty Two
267,267,044-17-000071,27-Jun-2017,10-Oct-2017,Drilling of borewell and providing pipeline to drinking water supply to Gajanana slum-2   in Marappana Palya ward no 44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,"P3176 Developmental works in Ward No. 82, 06,16,44,70,17,26,13,79,35 ( Rs. 300.00 lakhs per each ward)",kridl,9900333496,,First and Final,000128,27-Jun-2017,000064,15-Nov-2017,000109,15-Nov-2017,005277,20-Aug-2018,000176 / 21-Aug-2018 in RTGS,1471226,Fourteen Lakh Seventy One Thousand Two Hundred Twenty Six,170878,One Lakh Seventy  Thousand Eight Hundred Seventy Eight,1300348,Thirteen Lakh Three Hundred Fourty Eight
268,268,044-17-000070,27-Jun-2017,11-Oct-2017,Drilling of borewell and providing pipeline to drinking water supply to Nanjundeshwara Nagar  in Marappana Palya ward no 44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,"P3176 Developmental works in Ward No. 82, 06,16,44,70,17,26,13,79,35 ( Rs. 300.00 lakhs per each ward)",kridl,9900333496,,First and Final,000125,27-Jun-2017,000055,31-Oct-2017,000090,31-Oct-2017,005040,09-Aug-2018,000171 / 14-Aug-2018 in RTGS,2878646,Twenty Eight Lakh Seventy Eight Thousand Six Hundred Fourty Six,349867,Three Lakh Fourty Nine Thousand Eight Hundred Sixty Seven,2528779,Twenty Five Lakh Twenty Eight Thousand Seven Hundred Seventy Nine
269,269,044-17-000062,16-Jun-2017,15-Dec-2017,Construction o fYoga center in ward no 44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P0190 Works sanctioned by Hon Mayor,kridl,9900333496,,First and Final,000072,16-Jun-2017,000096,29-Dec-2017,000154,30-Dec-2017,005963,25-Sep-2018,000218 / 27-Sep-2018 in RTGS,2447670,Twenty Four Lakh Fourty Seven Thousand Six Hundred Seventy ,291340,Two Lakh Ninety One Thousand Three Hundred Fourty ,2156330,Twenty One Lakh Fifty Six Thousand Three Hundred Thirty 
270,270,044-16-000025,25-Aug-2016,13-Apr-2017,"Providing Additional Street lights fittings/  lights to Park / Play Ground, UG Cable, Panel Box  and connected Accessories to   Marappana Palya  in ward no 44",044 Marappana Palya,Executive Engineer Electrical West Zone,P0287 M and R to Electrical Crematoria,Sri Hari Electricals,8711939687,,Final,000039,14-Jun-2017,000003,13-Apr-2017,000004,13-Apr-2017,002891,25-Jun-2018,000108 / 02-Jul-2018 in RTGS,1073002,Ten Lakh Seventy Three Thousand Two,162023,One Lakh Sixty Two Thousand Twenty Three,910979,Nine Lakh Ten Thousand Nine Hundred Seventy Nine
271,271,044-17-000016,13-Jan-2017,09-May-2017,Providing lighting system to Shankar Nagar park  in ward no 44,044 Marappana Palya,Executive Engineer Electrical West Zone,P2178 Works sanctioned by Dy. Mayor,KRIDL,9845008155,,First and Final,000068,01-Jun-2017,000010,29-Jun-2017,000012,29-Jun-2017,000083,08-Apr-2019,000012 / 11-Apr-2019 in RTGS,748931,Seven Lakh Fourty Eight Thousand Nine Hundred Thirty One,110381,One Lakh Ten Thousand Three Hundred Eighty One,638550,Six Lakh Thirty Eight Thousand Five Hundred Fifty 
272,272,044-17-000053,06-Apr-2017,31-May-2017,"Drilling of borewells, providing pump and motors to water supply in ward NO.44",044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,J.G.Ravindra (SrilLakshmi Venkateshwara Enterprises),9590281209,,First and Final,000001,06-Apr-2017,000088,17-May-2017,000201,31-May-2017,006280,25-Sep-2017,000236 / 27-Sep-2017 in RTGS,2190615,Twenty One Lakh Ninety  Thousand Six Hundred Fifteen,162527,One Lakh Sixty Two Thousand Five Hundred Twenty Seven,2028088,Twenty  Lakh Twenty Eight Thousand Eighty Eight
273,273,044-17-000051,17-Mar-2017,29-Apr-2017,Improvements to concrete roads and drains at Someshwarnagara in ward No.44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,K.Rangaraju,0000000000,,First and Final,000522,17-Mar-2017,000072,29-Apr-2017,000152,26-May-2017,006766,16-Oct-2018,000255 / 30-Oct-2018 in RTGS,1249444,Twelve Lakh Fourty Nine Thousand Four Hundred Fourty Four,98469,Ninety Eight Thousand Four Hundred Sixty Nine,1150975,Eleven Lakh Fifty  Thousand Nine Hundred Seventy Five
274,274,044-17-000061,14-Mar-2017,12-Oct-2017,Improvmeents to park near Yoga Kendra in ward no 44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P0190 Works sanctioned by Hon Mayor,kridl,9900333496,,First and Final,000499,14-Mar-2017,000095,29-Dec-2017,000153,30-Dec-2017,009324,21-Feb-2019,000358 / 25-Feb-2019 in RTGS,987114,Nine Lakh Eighty Seven Thousand One Hundred Fourteen,115622,One Lakh Fifteen Thousand Six Hundred Twenty Two,871492,Eight Lakh Seventy One Thousand Four Hundred Ninety Two
275,275,044-17-000042,04-Mar-2017,28-Apr-2017,Construction of drain and providing covering slab and CC roads (Gully roads) in Shankarnagara in ward No.44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,S K Basavaraju,9448372828,,First and Final,000450,04-Mar-2017,000012,28-Apr-2017,000039,28-Apr-2017,007376,16-Nov-2018,000279 / 03-Dec-2018 in RTGS,854035,Eight Lakh Fifty Four Thousand Thirty Five,105505,One Lakh Five Thousand Five Hundred Five,748530,Seven Lakh Fourty Eight Thousand Five Hundred Thirty 
276,276,044-17-000041,03-Mar-2017,31-Mar-2017,Providing CC flooring and maintenance of Government school building at Krishnandanagara in ward No.44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,B.R.Puttaswamy,9945299158,,First and Final,000446,03-Mar-2017,000502,30-Mar-2017,001061,31-Mar-2017,001039,03-May-2018,000038 / 05-May-2018 in RTGS,1910662,Nineteen Lakh Ten Thousand Six Hundred Sixty Two,243680,Two Lakh Fourty Three Thousand Six Hundred Eighty ,1666982,Sixteen Lakh Sixty Six Thousand Nine Hundred Eighty Two
277,277,044-17-000039,04-Feb-2017,28-Apr-2017,Improvements to BNS College park at Marappana palya in ward no 44,044 Marappana Palya,Executive Engineer SWM 1 Central Zone,P2178 Works sanctioned by Dy. Mayor,"Executive Engineer, KRIDL",9590281209,,First and Final,000034,04-Feb-2017,0.0004,11-May-2017,000039,05-Jun-2017,004253,25-Jul-2018,000142 / 26-Jul-2018 in RTGS,977425,Nine Lakh Seventy Seven Thousand Four Hundred Twenty Five,120321,One Lakh Twenty  Thousand Three Hundred Twenty One,857104,Eight Lakh Fifty Seven Thousand One Hundred Four
278,278,044-17-000054,04-Feb-2017,27-Apr-2017,Improvements to Shankaranagar park Marappanapalya  in ward no-44,044 Marappana Palya,Executive Engineer SWM 1 Central Zone,P0088 Maintenance and Management of Parks on Contract,"Executive Engineer, KRIDL",9590281209,,First and Final,000036,04-Feb-2017,0.0003,11-May-2017,000040,05-Jun-2017,004254,25-Jul-2018,000142 / 26-Jul-2018 in RTGS,2974236,Twenty Nine Lakh Seventy Four Thousand Two Hundred Thirty Six,372449,Three Lakh Seventy Two Thousand Four Hundred Fourty Nine,2601787,Twenty Six Lakh One Thousand Seven Hundred Eighty Seven
279,279,044-17-000046,28-Jan-2017,15-Mar-2017,Pot hole filling in ward NO.44,044 Marappana Palya,Executive Engineer Mahalakshmipuram West Zone,P1771 Zone Works - POW Works,B.B.Umesh,9845132243,,Running,000409,28-Jan-2017,000451,13-Mar-2017,000958,15-Mar-2017,000948,26-Apr-2017,000035 / 27-Apr-2017 in RTGS,1484698,Fourteen Lakh Eighty Four Thousand Six Hundred Ninety Eight,187095,One Lakh Eighty Seven Thousand Ninety Five,1297603,Twelve Lakh Ninety Seven Thousand Six Hundred Three
